Freq p' spl
0 0.0219738593 60.8175269
10 0.0219265654 60.7988123
20 0.0217861637 60.7430154
30 0.0215578987 60.6515286
40 0.0212528826 60.527757
50 0.0208676571 60.3688739
60 0.0204294001 60.1845124
70 0.0199392798 59.9735894
80 0.0194104041 59.7400916
90 0.0188333548 59.4779539
100 0.732694489 91.2778586
110 0.017698623 58.9381896
120 0.0171361032 58.6576415
130 0.0164898113 58.3237138
140 0.0159420421 58.0302791
150 0.0153448412 57.698648
160 0.0147654578 57.3643384
170 0.0142609712 57.0623822
180 0.0136901825 56.7075848
190 0.0131428005 56.3531584
200 0.012690227 56.0487879
210 0.0122324137 55.7296433
220 0.011700537 55.3435159
230 0.0112605213 55.01057
240 0.010955293 54.77188
250 0.0104345007 54.3488335
260 0.00993781527 53.9252185
270 0.00982287433 53.8241718
280 0.00929409009 53.3435376
290 0.00822077037 52.2776504
300 0.00944431472 53.4828091
310 0.00872695216 52.796652
320 0.00868614226 52.7559388
330 0.00797527949 52.0143183
340 0.00762856918 51.6282619
350 0.00759857814 51.5940468
360 0.00725196687 51.1885163
370 0.0068378781 50.6778272
380 0.00671347525 50.5183479
390 0.00657612642 50.3388032
400 0.00621214406 49.8442305
410 0.00587992666 49.3668383
420 0.00578600511 49.2269763
430 0.00562122344 48.9760171
440 0.00523772288 48.3622504
450 0.00499584444 47.9515782
460 0.00492875083 47.8341373
470 0.00467104878 47.3676881
480 0.00431286935 46.6747261
490 0.00426429349 46.5763418
500 0.00466036462 47.347798
510 0.00392318534 45.8521766
520 0.00348447781 44.8221541
530 0.00325606748 44.233268
540 0.00314900772 43.9428746
550 0.00293374487 43.3278469
560 0.0026652478 42.4941519
570 0.00248441063 41.8838677
580 0.00234404438 41.3787167
590 0.00215572909 40.6512837
600 0.00196192914 39.8330664
610 0.00182860787 39.2218118
620 0.00172001282 38.6900338
630 0.00159749051 38.0481658
640 0.00147750417 37.3699744
650 0.00137521433 36.7468079
660 0.0012829619 36.1436753
670 0.0011921392 35.5059395
680 0.00109376853 34.7579085
690 0.00100742733 34.0436746
700 0.00282725871 43.0067111
710 0.000873672985 32.8063782
720 0.000788802534 31.918766
730 0.000711834266 31.0269779
740 0.00064968752 30.2334906
750 0.000585938959 29.3364476
760 0.000523533217 28.3582849
770 0.000470739122 27.4350059
780 0.000421314193 26.4715219
790 0.000379999897 25.5750697
800 0.000345279701 24.742821
810 0.000323586568 24.1792098
820 0.000320865633 24.1058641
830 0.00034169352 24.6521349
840 0.000378737476 25.5461657
850 0.000428998211 26.6285097
860 0.000493673588 27.8481979
870 0.000565411591 29.0266942
880 0.000637702165 30.0717579
890 0.000718549244 31.1085308
900 0.00191643813 39.6292962
910 0.000884149375 32.909913
920 0.000962530304 33.6476883
930 0.00103331589 34.2640623
940 0.00110744276 34.8658258
950 0.00117055689 35.3472506
960 0.0012224476 35.7240051
970 0.00127040161 36.0582208
980 0.00131021044 36.3262212
990 0.00133231457 36.4715356
1000 0.00133428671 36.4843833
1010 0.0013598972 36.6495217
1020 0.00137616608 36.7528171
1030 0.00138196452 36.789338
1040 0.00138269006 36.7938969
1050 0.00138200668 36.7896029
1060 0.00137556014 36.7489918
1070 0.0013647131 36.6802273
1080 0.001350775 36.5910603
1090 0.00133542067 36.491762
1100 0.00130537073 36.2940775
1110 0.00125964869 35.9843888
1120 0.0012396115 35.845112
1130 0.00121115246 35.6433764
1140 0.00117673346 35.3929622
1150 0.00114323417 35.142104
1160 0.00110912937 34.8790442
1170 0.00107328252 34.5936812
1180 0.00104298723 34.3449799
1190 0.00101717556 34.1273184
1200 0.00100120611 33.9898699
1210 0.000987400319 33.8692653
1220 0.00097837971 33.7895488
1230 0.00097153599 33.728578
1240 0.000962840448 33.6504866
1250 0.000960507491 33.6294152
1260 0.000958011142 33.6068113
1270 0.000956354623 33.5917793
1280 0.000960411862 33.6285504
1290 0.000965559241 33.6749786
1300 0.0015112561 37.5661614
1310 0.00091595128 33.2168476
1320 0.00091545177 33.2121095
1330 0.000907155411 33.133034
1340 0.000887614612 32.9438889
1350 0.000867501782 32.7448076
1360 0.000844237676 32.5086947
1370 0.000814037272 32.1922859
1380 0.000782623438 31.8504571
1390 0.000752152105 31.5055136
1400 0.000717438473 31.0950933
1410 0.000690264295 30.7597083
1420 0.000666369726 30.4537052
1430 0.00064540193 30.1760053
1440 0.00062318967 29.871805
1450 0.000601564221 29.56504
1460 0.000583379951 29.2984301
1470 0.000572454426 29.1342184
1480 0.000559991274 28.9430253
1490 0.000540346904 28.6328534
1500 0.000859755391 32.6668982
1510 0.000532078853 28.4989201
1520 0.00053364198 28.5243998
1530 0.000526635102 28.4095961
1540 0.000525468313 28.3903307
1550 0.000531363911 28.4872412
1560 0.000533217861 28.5174938
1570 0.000537811056 28.5919946
1580 0.000547053128 28.7399902
1590 0.000555057572 28.8661607
1600 0.00056105127 28.9594511
1610 0.000563522337 28.9976228
1620 0.000568960904 29.0810486
1630 0.00056906954 29.0827069
1640 0.000565520668 29.0283697
