Time;Y;Vy;Fy
0.1094458;2.375613e-08;-2.196232e-06;-2.616123e-05
0.1099574;2.264168e-08;-2.160437e-06;5.771438e-06
0.1104633;2.15231e-08;-2.262033e-06;-1.615916e-05
0.1109663;2.035823e-08;-2.369509e-06;-1.720273e-05
0.1114637;1.915556e-08;-2.466358e-06;-1.567377e-05
0.1119583;1.791956e-08;-2.531437e-06;-1.056745e-05
0.1124474;1.667304e-08;-2.565534e-06;-5.564528e-06
0.1129311;1.542446e-08;-2.596911e-06;-5.177961e-06
0.1134095;1.417794e-08;-2.614251e-06;-2.866598e-06
0.1138853;1.292394e-08;-2.65716e-06;-7.239656e-06
0.1143559;1.167747e-08;-2.640504e-06;2.922433e-06
0.1148239;1.038494e-08;-2.88311e-06;-4.192021e-05
0.1152893;9.001319e-09;-3.062266e-06;-3.111972e-05
0.1157522;7.586556e-09;-3.050325e-06;2.126795e-06
0.1162126;6.169125e-09;-3.107442e-06;-1.001342e-05
0.116673;4.735328e-09;-3.121426e-06;-2.434222e-06
0.1171308;3.316012e-09;-3.078593e-06;7.59299e-06
0.1175836;1.945937e-09;-2.972462e-06;1.898771e-05
0.1180316;6.043278e-10;-3.017983e-06;-8.222487e-06
0.118477;-7.181211e-10;-2.919177e-06;1.79574e-05
0.1189201;-1.979551e-09;-2.774983e-06;2.634369e-05
0.1193607;-3.180497e-09;-2.675775e-06;1.821639e-05
0.119799;-4.332786e-09;-2.582723e-06;1.717325e-05
0.1202373;-5.431916e-09;-2.433178e-06;2.76048e-05
0.1206755;-6.518443e-09;-2.525214e-06;-1.703043e-05
0.1211114;-7.609732e-09;-2.482423e-06;7.916487e-06
0.1215496;-8.635995e-09;-2.200809e-06;5.198685e-05
0.1219855;-9.553469e-09;-2.009365e-06;3.552233e-05
0.1224189;-1.039522e-08;-1.874902e-06;2.507262e-05
0.1228499;-1.115513e-08;-1.65129e-06;4.19557e-05
0.1232785;-1.181151e-08;-1.411513e-06;4.52409e-05
0.1237071;-1.236307e-08;-1.162185e-06;4.704215e-05
0.1241357;-1.280337e-08;-8.923826e-07;5.090744e-05
0.1245643;-1.310549e-08;-5.17348e-07;7.078405e-05
0.124993;-1.326834e-08;-2.425419e-07;5.18499e-05
0.1254216;-1.332199e-08;-7.821638e-09;4.427724e-05
0.1258527;-1.324411e-08;3.69124e-07;7.073429e-05
0.1262813;-1.305179e-08;5.283521e-07;3.001852e-05
0.1267074;-1.281236e-08;5.953715e-07;1.26744e-05
0.1271335;-1.250781e-08;8.340466e-07;4.529087e-05
0.1275571;-1.209222e-08;1.127954e-06;5.611337e-05
0.1279808;-1.15714e-08;1.330804e-06;3.87132e-05
0.1284019;-1.099786e-08;1.392766e-06;1.185968e-05
0.1288206;-1.038726e-08;1.523883e-06;2.530479e-05
0.1292393;-9.724355e-09;1.642569e-06;2.290402e-05
0.1296556;-9.020947e-09;1.737249e-06;1.837331e-05
0.1300694;-8.278657e-09;1.850501e-06;2.211965e-05
0.1304832;-7.484641e-09;1.987256e-06;2.672196e-05
0.130897;-6.639038e-09;2.099841e-06;2.199638e-05
0.1313083;-5.758102e-09;2.183527e-06;1.644399e-05
0.1317196;-4.816643e-09;2.394121e-06;4.142823e-05
0.1321309;-3.809966e-09;2.50064e-06;2.0947e-05
0.1325423;-2.752055e-09;2.643231e-06;2.805201e-05
0.1329536;-1.645429e-09;2.737508e-06;1.854711e-05
0.1333649;-5.444342e-10;2.615852e-06;-2.395136e-05
0.1337762;5.321235e-10;2.618686e-06;5.577882e-07
0.1341876;1.637802e-09;2.757447e-06;2.73182e-05
0.1345989;2.78705e-09;2.830533e-06;1.439624e-05
0.1350128;3.955501e-09;2.815082e-06;-3.006718e-06
0.1354268;5.130492e-09;2.862135e-06;9.22451e-06
0.1358407;6.347751e-09;3.019314e-06;3.07703e-05
0.1362573;7.635921e-09;3.164594e-06;2.826539e-05
0.1366739;8.974271e-09;3.26021e-06;1.861998e-05
0.1370906;1.034976e-08;3.342873e-06;1.610885e-05
0.1375072;1.175344e-08;3.39556e-06;1.029007e-05
0.1379266;1.321628e-08;3.580017e-06;3.566517e-05
0.138346;1.471956e-08;3.588438e-06;1.689963e-06
0.1387654;1.622929e-08;3.610769e-06;4.381952e-06
0.1391877;1.778315e-08;3.748106e-06;2.640829e-05
0.13961;1.937664e-08;3.798461e-06;9.739584e-06
0.1400353;2.101974e-08;3.928666e-06;2.488115e-05
0.1404636;2.273388e-08;4.075314e-06;2.782127e-05
0.140892;2.45317e-08;4.319442e-06;4.625583e-05
0.1413234;2.645329e-08;4.58823e-06;5.055766e-05
0.141758;2.846958e-08;4.689686e-06;1.902537e-05
0.1421959;3.056659e-08;4.88767e-06;3.674081e-05
0.1426372;3.278166e-08;5.152196e-06;4.868297e-05
0.1430819;3.510399e-08;5.292928e-06;2.578026e-05
0.14353;3.751143e-08;5.450328e-06;2.860195e-05
0.1439818;4.001255e-08;5.622447e-06;3.102562e-05
0.1444372;4.262791e-08;5.862701e-06;4.290121e-05
0.1448964;4.536947e-08;6.077951e-06;3.815476e-05
0.1453556;4.81786e-08;6.157002e-06;1.415349e-05
0.1458187;5.107955e-08;6.371686e-06;3.776281e-05
0.1462858;5.411351e-08;6.619431e-06;4.318648e-05
0.146757;5.727904e-08;6.817214e-06;3.424218e-05
0.1472324;6.058724e-08;7.100761e-06;4.856325e-05
0.1477077;6.401915e-08;7.337659e-06;4.063366e-05
0.1481788;6.753874e-08;7.604267e-06;4.612233e-05
0.1486499;7.117057e-08;7.814157e-06;3.639135e-05
0.1491211;7.489629e-08;8.00286e-06;3.276698e-05
0.1495878;7.868904e-08;8.247793e-06;4.283773e-05
0.1500546;8.260826e-08;8.544753e-06;5.187984e-05
0.1505214;8.665978e-08;8.814649e-06;4.720385e-05
