# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039747e-01
#           Time	areaAverage(p)	areaAverage(U)
       0.0028225	1.013276060e+05	(3.023804117e-19 -1.090273034e-18 7.700053300e-19)
        0.002825	1.013275964e+05	(-5.536542749e-21 1.635409551e-19 1.703551615e-19)
       0.0028275	1.013275867e+05	(2.210358221e-19 -5.383223104e-19 2.453114326e-19)
         0.00283	1.013275770e+05	(-3.032321875e-19 -2.444596568e-19 4.974370716e-19)
       0.0028325	1.013275674e+05	(1.433112796e-19 8.918092705e-19 -6.234998911e-19)
        0.002835	1.013275577e+05	(2.067685773e-19 -4.250361280e-19 8.790326334e-19)
       0.0028375	1.013275480e+05	(-2.646893322e-19 -4.769944522e-20 -2.350901229e-19)
         0.00284	1.013275383e+05	(7.091033598e-20 6.107232540e-19 4.088523876e-19)
       0.0028425	1.013275286e+05	(-1.369229611e-19 -9.071412350e-19 -1.328770260e-19)
        0.002845	1.013275189e+05	(1.309605304e-19 -4.182219215e-19 2.282759164e-19)
       0.0028475	1.013275091e+05	(9.795421787e-21 7.512662623e-19 -1.976119874e-19)
         0.00285	1.013274994e+05	(-7.240094364e-21 -1.085162379e-18 7.495627106e-19)
       0.0028525	1.013274896e+05	(-1.573655804e-19 -6.507567170e-19 -4.940299684e-19)
        0.002855	1.013274799e+05	(1.650315627e-19 9.292874060e-19 -3.850026650e-19)
       0.0028575	1.013274701e+05	(-1.820670789e-19 -3.807437860e-19 -2.589398455e-19)
         0.00286	1.013274603e+05	(-3.982051900e-19 -6.984561622e-20 3.407103230e-20)
       0.0028625	1.013274505e+05	(-2.661799399e-20 4.557000570e-19 5.792075491e-20)
        0.002865	1.013274407e+05	(-5.493953959e-20 -4.650695909e-19 4.804015555e-19)
       0.0028675	1.013274308e+05	(-4.493117385e-20 -7.069739203e-20 1.362841292e-20)
         0.00287	1.013274210e+05	(6.601262509e-20 5.587649298e-19 -1.407133634e-18)
       0.0028725	1.013274111e+05	(1.039166485e-19 1.056202001e-18 -1.056202001e-18)
        0.002875	1.013274013e+05	(1.409688962e-19 -8.773290818e-20 7.700053300e-19)
       0.0028775	1.013273914e+05	(-1.873906777e-20 4.080006118e-19 5.758004459e-19)
         0.00288	1.013273815e+05	(-8.411286100e-20 1.045128916e-18 -7.836337430e-19)
       0.0028825	1.013273716e+05	(-1.149897340e-19 7.938550526e-19 -3.986310779e-19)
        0.002885	1.013273616e+05	(7.878926220e-20 -5.970948411e-19 9.539889045e-19)
       0.0028875	1.013273517e+05	(8.006692591e-20 3.705224763e-19 -8.585900140e-19)
         0.00289	1.013273418e+05	(-1.980378753e-20 -8.108905688e-19 5.519507233e-19)
       0.0028925	1.013273318e+05	(3.336831726e-19 4.173701457e-20 -1.567267486e-19)
        0.002895	1.013273218e+05	(-1.469313268e-20 -6.941972832e-19 4.429234199e-20)
       0.0028975	1.013273118e+05	(7.687276663e-20 3.441174263e-19 -3.747813553e-19)
          0.0029	1.013273018e+05	(-1.688645538e-19 -6.890866283e-19 4.497376264e-19)
       0.0029025	1.013272918e+05	(-2.474408721e-19 -4.318503344e-19 2.350901229e-19)
        0.002905	1.013272818e+05	(-8.751996423e-20 4.625142635e-19 -6.814206460e-20)
       0.0029075	1.013272717e+05	(-5.195832426e-20 1.052794898e-18 -2.827895681e-19)
         0.00291	1.013272617e+05	(1.328770260e-19 3.424138746e-19 3.543387359e-19)
       0.0029125	1.013272516e+05	(1.367100171e-19 -4.463305232e-19 1.771693680e-19)
        0.002915	1.013272415e+05	(3.417750428e-19 -3.134534972e-19 5.451365168e-20)
       0.0029175	1.013272314e+05	(-4.207772489e-19 -1.240185576e-18 9.131036657e-19)
         0.00292	1.013272213e+05	(-2.640505003e-19 3.057875149e-19 1.703551615e-19)
       0.0029225	1.013272112e+05	(-3.383679396e-19 -1.746140405e-19 -6.746064396e-19)
        0.002925	1.013272011e+05	(4.050193965e-19 -9.148072173e-19 7.529698139e-19)
       0.0029275	1.013271909e+05	(3.321925649e-19 7.069739203e-19 -2.725682584e-19)
         0.00293	1.013271807e+05	(-1.507643179e-19 -2.521256390e-19 -9.880599368e-20)
       0.0029325	1.013271706e+05	(4.084264997e-19 -5.076583813e-19 -6.405354073e-19)
        0.002935	1.013271604e+05	(6.707734484e-20 -8.185565511e-19 1.086865930e-18)
       0.0029375	1.013271502e+05	(1.386265127e-19 -5.349152071e-19 1.182264821e-18)
         0.00294	1.013271399e+05	(2.135827837e-19 -9.131036657e-19 8.619971172e-19)
       0.0029425	1.013271297e+05	(4.109818271e-20 -1.626891792e-19 7.154916783e-19)
        0.002945	1.013271195e+05	(2.670317157e-19 -7.700053300e-19 1.335584466e-18)
       0.0029475	1.013271092e+05	(-1.445889433e-19 1.123492290e-18 2.998250843e-19)
         0.00295	1.013270989e+05	(4.367480453e-19 1.022130969e-19 -3.202677036e-19)
       0.0029525	1.013270887e+05	(4.578294966e-20 1.354323534e-19 -9.642102142e-19)
        0.002955	1.013270784e+05	(2.787436330e-19 -7.640428994e-19 1.250406885e-18)
       0.0029575	1.013270681e+05	(3.434785944e-19 4.267396796e-19 1.158415098e-19)
         0.00296	1.013270577e+05	(2.806601286e-19 -6.328694250e-19 1.032352279e-18)
       0.0029625	1.013270474e+05	(3.364514440e-20 -6.141303572e-19 1.471868595e-18)
        0.002965	1.013270371e+05	(-1.922883886e-19 -2.044261938e-20 2.657540520e-19)
       0.0029675	1.013270267e+05	(-1.810023591e-19 1.112419205e-18 -7.461556074e-19)
         0.00297	1.013270164e+05	(-2.265723648e-19 -4.216290247e-19 1.022130969e-19)
       0.0029725	1.013270060e+05	(1.179709493e-19 -6.030572717e-19 -4.872157619e-19)
        0.002975	1.013269956e+05	(-2.231652616e-19 -5.025477265e-19 5.281010007e-19)
       0.0029775	1.013269852e+05	(-1.128602945e-19 -4.948817442e-19 1.267442402e-18)
         0.00298	1.013269748e+05	(1.856871260e-19 4.599589361e-19 3.952239747e-19)
       0.0029825	1.013269643e+05	(1.952696039e-19 -9.625066625e-20 6.950490590e-19)
        0.002985	1.013269539e+05	(2.312571318e-19 -1.312586519e-18 2.248688132e-19)
       0.0029875	1.013269435e+05	(-6.854665811e-19 8.151494478e-19 3.407103230e-19)
         0.00299	1.013269330e+05	(5.587649298e-19 -4.403680925e-19 4.940299684e-19)
       0.0029925	1.013269225e+05	(-1.484219345e-19 -1.381580360e-18 1.482089905e-18)
        0.002995	1.013269120e+05	(-2.176287188e-19 8.517758076e-21 -7.495627106e-20)
       0.0029975	1.013269016e+05	(-2.697999870e-19 4.233325764e-19 -6.950490590e-19)
           0.003	1.013268911e+05	(1.841965184e-19 9.880599368e-20 1.601338518e-19)
       0.0030025	1.013268805e+05	(-3.417750428e-19 -5.911324104e-19 3.100463940e-19)
        0.003005	1.013268700e+05	(1.824929668e-19 8.270743091e-19 -2.180546067e-19)
       0.0030075	1.013268595e+05	(1.788729196e-20 -1.862833691e-18 1.165229305e-18)
         0.00301	1.013268489e+05	(3.068522347e-19 4.412198683e-19 -5.928359621e-19)
       0.0030125	1.013268384e+05	(5.536542749e-19 5.229903458e-19 -7.768195365e-19)
        0.003015	1.013268278e+05	(7.878926220e-20 -5.706897911e-19 7.904479494e-19)
       0.0030175	1.013268172e+05	(-3.519963525e-19 2.325347955e-19 1.533196454e-19)
         0.00302	1.013268066e+05	(8.624230051e-20 -3.543387359e-19 -6.473496137e-20)
       0.0030225	1.013267960e+05	(2.776789133e-19 -6.473496137e-20 1.417354944e-18)
        0.003025	1.013267854e+05	(1.697163297e-19 -5.749486701e-19 -3.747813553e-20)
       0.0030275	1.013267747e+05	(-1.782340877e-19 -4.940299684e-20 6.132785814e-19)
         0.00303	1.013267641e+05	(-7.516921502e-20 2.206099342e-19 -1.022130969e-20)
       0.0030325	1.013267535e+05	(-1.137120703e-19 4.446269715e-19 -1.669480583e-19)
        0.003035	1.013267428e+05	(-5.623849769e-19 -2.087702504e-18 1.366248395e-18)
       0.0030375	1.013267321e+05	(-1.147767901e-19 -1.771693680e-19 0.000000000e+00)
         0.00304	1.013267215e+05	(1.115826308e-19 1.085162379e-18 -2.139660829e-18)
       0.0030425	1.013267108e+05	(-2.957791492e-19 1.754658164e-19 -6.780135428e-19)
        0.003045	1.013267001e+05	(-1.158415098e-19 -4.327021102e-19 9.539889045e-20)
       0.0030475	1.013266894e+05	(2.391360580e-19 1.025538072e-18 -3.509316327e-19)
         0.00305	1.013266786e+05	(1.618374034e-19 2.529774148e-19 3.066392907e-20)
       0.0030525	1.013266679e+05	(1.094531913e-19 -9.727279722e-19 -6.814206460e-19)
        0.003055	1.013266572e+05	(2.310441878e-19 -3.977793021e-19 -1.669480583e-19)
       0.0030575	1.013266464e+05	(-2.342383471e-20 2.154992793e-19 -4.258879038e-19)
         0.00306	1.013266357e+05	(-6.217963395e-20 2.776789133e-19 2.419043293e-19)
       0.0030625	1.013266249e+05	(4.088523876e-20 -6.362765282e-19 7.154916783e-20)
        0.003065	1.013266141e+05	(4.116206590e-19 1.218891181e-18 -1.717180028e-18)
       0.0030675	1.013266034e+05	(-9.880599368e-20 -5.119172603e-19 1.240185576e-18)
         0.00307	1.013265926e+05	(2.137957277e-19 5.672826878e-19 7.904479494e-19)
       0.0030725	1.013265818e+05	(1.183968373e-19 9.965776948e-20 1.260628195e-19)
        0.003075	1.013265710e+05	(4.239714082e-19 8.662559963e-19 -7.802266397e-19)
       0.0030775	1.013265601e+05	(1.895201172e-20 -8.773290818e-20 -4.361092135e-19)
         0.00308	1.013265493e+05	(-6.707734484e-20 -4.224808005e-19 6.541638202e-19)
       0.0030825	1.013265385e+05	(3.605141105e-19 8.500722559e-19 5.792075491e-20)
        0.003085	1.013265277e+05	(9.603772230e-20 2.248688132e-19 6.303140976e-19)
       0.0030875	1.013265168e+05	(6.792912065e-20 2.504220874e-19 4.054452844e-19)
         0.00309	1.013265060e+05	(8.475169285e-20 4.522929538e-19 -1.005095453e-18)
       0.0030925	1.013264951e+05	(1.000836574e-20 4.258879038e-20 5.485436201e-19)
        0.003095	1.013264842e+05	(6.345729766e-20 -3.585976150e-19 -3.407103230e-21)
       0.0030975	1.013264733e+05	(2.661799399e-19 -6.950490590e-19 9.948741432e-19)
          0.0031	1.013264625e+05	(-1.897330611e-19 -8.245189817e-19 3.577458392e-19)
       0.0031025	1.013264516e+05	(2.227393737e-19 8.781808576e-19 4.224808005e-19)
        0.003105	1.013264407e+05	(1.403300643e-19 -2.538291907e-19 5.519507233e-19)
       0.0031075	1.013264298e+05	(-2.206099342e-19 -6.558673718e-20 3.781884586e-19)
         0.00311	1.013264189e+05	(-4.557000570e-20 2.819377923e-19 -2.214617100e-19)
       0.0031125	1.013264080e+05	(-1.597079639e-20 -7.410449526e-20 -1.025538072e-18)
        0.003115	1.013263971e+05	(-2.184804946e-19 -5.613202572e-19 4.531447296e-19)
       0.0031175	1.013263862e+05	(1.462924949e-19 -3.568940634e-19 6.132785814e-20)
         0.00312	1.013263753e+05	(-4.133242106e-19 -9.965776948e-20 -5.894288588e-19)
       0.0031225	1.013263643e+05	(6.090197024e-20 -4.667731425e-19 5.996501685e-19)
        0.003125	1.013263534e+05	(-8.581641261e-20 6.303140976e-19 -4.361092135e-19)
       0.0031275	1.013263425e+05	(-7.516921502e-20 9.284356302e-20 -5.076583813e-19)
         0.00313	1.013263315e+05	(1.935660523e-19 -1.018723866e-18 8.994752528e-19)
       0.0031325	1.013263206e+05	(2.267853088e-19 2.154992793e-19 9.880599368e-20)
        0.003135	1.013263096e+05	(-2.453114326e-19 -5.970948411e-19 5.928359621e-19)
       0.0031375	1.013262986e+05	(-1.458666070e-19 3.296372375e-19 -6.677922331e-19)
         0.00314	1.013262876e+05	(1.252110437e-19 5.144725878e-19 -1.458240183e-18)
       0.0031425	1.013262767e+05	(-3.498669130e-19 3.441174263e-19 -2.282759164e-19)
        0.003145	1.013262657e+05	(3.647729896e-19 -3.654118214e-19 -2.180546067e-19)
       0.0031475	1.013262547e+05	(1.145638461e-19 -1.013613211e-18 4.531447296e-19)
         0.00315	1.013262437e+05	(-3.820214497e-19 3.568940634e-19 -2.657540520e-19)
       0.0031525	1.013262327e+05	(6.494790533e-20 8.015210349e-19 -1.543417763e-18)
        0.003155	1.013262217e+05	(-1.247851558e-19 4.395163167e-19 -1.175450614e-18)
       0.0031575	1.013262107e+05	(-1.322381941e-19 1.177154166e-18 -2.350901229e-19)
         0.00316	1.013261997e+05	(-3.654118214e-19 -1.558749728e-19 -4.701802458e-19)
       0.0031625	1.013261886e+05	(-2.485055919e-19 9.471746980e-19 -8.756255302e-19)
        0.003165	1.013261776e+05	(2.150733914e-20 6.558673718e-20 -1.260628195e-19)
       0.0031675	1.013261666e+05	(-3.890486001e-19 1.703551615e-19 5.349152071e-19)
         0.00317	1.013261555e+05	(1.339417457e-19 4.786980038e-19 9.539889045e-20)
       0.0031725	1.013261445e+05	(1.507643179e-19 -2.640505003e-19 7.120845751e-19)
        0.003175	1.013261334e+05	(9.901893763e-20 -3.492280811e-19 1.635409551e-19)
       0.0031775	1.013261224e+05	(-6.665145694e-20 -7.665982268e-20 -2.248688132e-19)
         0.00318	1.013261113e+05	(-5.217126821e-20 8.424062737e-19 -8.960681495e-19)
       0.0031825	1.013261003e+05	(9.028823560e-20 -4.718837974e-19 -1.587710105e-18)
        0.003185	1.013260892e+05	(1.820670789e-19 7.555251413e-19 -1.925013325e-18)
       0.0031875	1.013260782e+05	(-2.027226422e-19 -3.858544408e-19 3.713742521e-19)
         0.00319	1.013260671e+05	(2.508479753e-19 -8.262225333e-19 3.747813553e-20)
       0.0031925	1.013260560e+05	(2.033614741e-19 -7.120845751e-19 3.713742521e-19)
        0.003195	1.013260450e+05	(-1.473572147e-19 -2.018708664e-19 -8.994752528e-19)
       0.0031975	1.013260339e+05	(-2.269982527e-19 -4.327021102e-19 8.177047753e-20)
          0.0032	1.013260228e+05	(-2.269982527e-19 6.473496137e-19 -5.110654845e-20)
       0.0032025	1.013260117e+05	(-9.901893763e-20 -2.299794680e-20 -2.521256390e-19)
        0.003205	1.013260007e+05	(-1.396912324e-19 -3.824473376e-19 -3.747813553e-20)
       0.0032075	1.013259896e+05	(-3.888356561e-19 3.969275263e-19 -8.483687043e-19)
         0.00321	1.013259785e+05	(-1.022130969e-20 2.325347955e-19 6.916419557e-19)
       0.0032125	1.013259674e+05	(-2.242299813e-19 3.296372375e-19 -1.298106331e-18)
        0.003215	1.013259564e+05	(2.314700757e-19 -2.274241406e-19 9.267320786e-19)
       0.0032175	1.013259453e+05	(-1.767434801e-20 3.645600456e-19 -4.974370716e-19)
         0.00322	1.013259342e+05	(7.495627106e-20 -4.395163167e-19 3.884097682e-19)
       0.0032225	1.013259232e+05	(1.079625836e-19 -7.069739203e-20 -3.100463940e-19)
        0.003225	1.013259121e+05	(2.344512910e-19 1.138824255e-18 -9.642102142e-19)
       0.0032275	1.013259010e+05	(-6.047608234e-20 3.841508892e-19 -1.976119874e-19)
         0.00323	1.013258900e+05	(-1.439501115e-19 -4.940299684e-20 7.563769171e-19)
       0.0032325	1.013258789e+05	(-3.456080339e-19 3.296372375e-19 -1.298106331e-18)
        0.003235	1.013258678e+05	(3.051486831e-19 -1.890942293e-19 -2.350901229e-19)
       0.0032375	1.013258568e+05	(1.861130140e-19 -3.475245295e-19 8.858468399e-19)
         0.00324	1.013258457e+05	(6.175374605e-21 -8.585900140e-19 3.986310779e-19)
       0.0032425	1.013258347e+05	(-1.973990434e-19 5.451365168e-20 -3.100463940e-19)
        0.003245	1.013258237e+05	(-3.223971432e-19 -1.103901447e-18 -3.611529424e-19)
       0.0032475	1.013258126e+05	(-4.518670659e-19 -7.436002800e-19 6.609780267e-19)
         0.00325	1.013258016e+05	(1.037037046e-19 -1.233371369e-18 1.655852170e-18)
       0.0032525	1.013257906e+05	(7.218799969e-20 1.056202001e-19 5.894288588e-19)
        0.003255	1.013257796e+05	(-3.087687302e-20 -7.223058848e-19 1.942048841e-19)
       0.0032575	1.013257686e+05	(-2.934367657e-19 -1.029796951e-18 1.056202001e-18)
         0.00326	1.013257575e+05	(-9.603772230e-20 7.930032768e-19 -6.507567170e-19)
       0.0032625	1.013257465e+05	(1.667351143e-19 -2.229097288e-18 8.211118785e-19)
        0.003265	1.013257355e+05	(4.045935086e-21 4.829568829e-19 6.030572717e-19)
       0.0032675	1.013257245e+05	(-1.320252502e-20 8.756255302e-19 5.485436201e-19)
         0.00327	1.013257135e+05	(1.686516099e-19 -4.991406232e-19 -1.090273034e-19)
       0.0032725	1.013257025e+05	(-1.201003889e-19 -1.848353502e-19 1.311734744e-18)
        0.003275	1.013256916e+05	(-6.899384041e-20 2.955662052e-19 -1.424169150e-18)
       0.0032775	1.013256806e+05	(-8.432580495e-20 5.894288588e-19 -3.918168715e-19)
         0.00328	1.013256696e+05	(-3.956498626e-19 -3.867062166e-19 -6.746064396e-19)
       0.0032825	1.013256586e+05	(9.135295536e-20 1.856871260e-19 5.008441748e-19)
        0.003285	1.013256477e+05	(1.071108078e-19 -2.606433971e-19 4.224808005e-19)
       0.0032875	1.013256367e+05	(-1.584303002e-19 -4.250361280e-19 1.805764712e-19)
         0.00329	1.013256258e+05	(-4.146018743e-19 -8.918092705e-19 5.076583813e-19)
       0.0032925	1.013256148e+05	(6.090197024e-20 6.141303572e-19 -1.328770260e-18)
        0.003295	1.013256039e+05	(8.432580495e-20 5.281010007e-20 -3.611529424e-19)
       0.0032975	1.013255930e+05	(-1.916495567e-20 -1.788729196e-20 4.769944522e-19)
          0.0033	1.013255820e+05	(1.303216986e-19 5.758004459e-19 -1.890942293e-18)
       0.0033025	1.013255711e+05	(-2.374325064e-19 -1.234223145e-18 1.052794898e-18)
        0.003305	1.013255601e+05	(1.554490849e-20 -3.654118214e-19 -1.168636408e-18)
       0.0033075	1.013255491e+05	(-7.623393478e-20 -2.231652616e-19 1.420762047e-18)
         0.00331	1.013255380e+05	(-1.177580054e-19 5.085101571e-19 -8.960681495e-19)
       0.0033125	1.013255270e+05	(1.873906777e-20 1.609856276e-19 -7.461556074e-19)
        0.003315	1.013255159e+05	(-1.618374034e-20 1.336436242e-18 -1.454833079e-18)
       0.0033175	1.013255048e+05	(5.174538031e-20 -5.315081039e-19 6.303140976e-19)
         0.00332	1.013254937e+05	(-8.858468399e-20 -3.926686473e-19 2.214617100e-19)
       0.0033225	1.013254826e+05	(1.254239877e-19 -3.492280811e-19 1.117529860e-18)
        0.003325	1.013254714e+05	(2.406266656e-20 -5.187314668e-19 -4.769944522e-20)
       0.0033275	1.013254603e+05	(1.850482942e-19 4.514411780e-19 -1.976119874e-19)
         0.00333	1.013254490e+05	(-6.324435371e-20 7.665982268e-21 -4.633660393e-19)
       0.0033325	1.013254378e+05	(-1.194615570e-19 1.218039405e-19 -2.725682584e-20)
        0.003335	1.013254264e+05	(3.534869601e-20 8.943645979e-19 -1.499125421e-19)
       0.0033375	1.013254151e+05	(-1.746140405e-20 -4.769944522e-19 -4.395163167e-19)
         0.00334	1.013254037e+05	(-2.512738632e-20 -4.182219215e-19 6.984561622e-19)
       0.0033425	1.013253922e+05	(-1.375617929e-19 3.986310779e-19 -1.069830414e-18)
        0.003345	1.013253807e+05	(2.749106419e-19 -6.005019443e-19 -9.710244206e-19)
       0.0033475	1.013253692e+05	(1.128602945e-19 1.218039405e-19 -3.407103230e-20)
         0.00335	1.013253577e+05	(2.067685773e-19 -9.114001141e-19 2.112404003e-19)
       0.0033525	1.013253461e+05	(-4.365351014e-20 -5.766522217e-19 4.054452844e-19)
        0.003355	1.013253345e+05	(-1.799376393e-19 -5.059548297e-19 5.110654845e-20)
       0.0033575	1.013253229e+05	(-3.023804117e-19 -4.156665941e-19 9.199178722e-20)
         0.00336	1.013253112e+05	(3.654118214e-19 1.211225198e-18 -1.202707440e-18)
       0.0033625	1.013252995e+05	(2.054909136e-19 -9.054376834e-19 5.042512781e-19)
        0.003365	1.013252878e+05	(1.143509022e-19 -4.940299684e-19 -5.110654845e-19)
       0.0033675	1.013252761e+05	(3.939463110e-20 7.717088816e-19 -7.120845751e-19)
         0.00337	1.013252643e+05	(-5.408776378e-20 9.463229222e-19 -2.010190906e-19)
       0.0033725	1.013252525e+05	(2.335995152e-19 -5.391740862e-19 -3.441174263e-19)
        0.003375	1.013252408e+05	(1.920754446e-19 3.577458392e-20 2.623469487e-19)
       0.0033775	1.013252290e+05	(4.897710893e-19 9.761350755e-19 4.327021102e-19)
         0.00338	1.013252171e+05	(5.643014725e-20 1.319400726e-18 1.056202001e-19)
       0.0033825	1.013252053e+05	(-7.091033598e-20 3.194159278e-19 -8.858468399e-20)
        0.003385	1.013251935e+05	(9.007529165e-20 -1.390949894e-18 7.291200913e-19)
       0.0033875	1.013251816e+05	(7.516921502e-20 6.405354073e-19 -1.059609105e-18)
         0.00339	1.013251697e+05	(2.001673148e-19 -9.582477835e-19 -4.565518328e-19)
       0.0033925	1.013251578e+05	(-4.684766942e-21 1.141379582e-19 -6.303140976e-19)
        0.003395	1.013251459e+05	(-2.174157749e-19 8.909574947e-19 -7.563769171e-19)
       0.0033975	1.013251340e+05	(-2.095368487e-19 -1.107308550e-20 -1.304920537e-18)
          0.0034	1.013251221e+05	(-1.548102530e-19 5.792075491e-20 -2.384972261e-19)
       0.0034025	1.013251101e+05	(7.410449526e-20 7.895961736e-19 3.100463940e-19)
        0.003405	1.013250982e+05	(7.027150412e-20 -2.172028309e-19 6.132785814e-20)
       0.0034075	1.013250862e+05	(3.108981698e-20 -7.955586043e-19 4.395163167e-19)
         0.00341	1.013250742e+05	(1.360711853e-19 1.124344066e-19 -3.134534972e-19)
       0.0034125	1.013250622e+05	(3.181382641e-19 -5.519507233e-19 -6.303140976e-19)
        0.003415	1.013250501e+05	(-2.399878338e-19 -7.495627106e-19 1.100494343e-18)
       0.0034175	1.013250380e+05	(5.557837144e-20 1.439501115e-19 -3.407103230e-21)
         0.00342	1.013250260e+05	(-9.476005859e-20 3.236748069e-19 -1.873906777e-19)
       0.0034225	1.013250139e+05	(-2.502091435e-19 6.464978379e-19 -1.144786685e-18)
        0.003425	1.013250017e+05	(6.175374605e-21 -2.776789133e-19 8.415544979e-19)
       0.0034275	1.013249896e+05	(1.982508192e-19 2.768271375e-19 -1.063016208e-18)
         0.00343	1.013249774e+05	(1.839835744e-19 3.381549956e-19 7.495627106e-20)
       0.0034325	1.013249653e+05	(-1.901589490e-19 -4.999923990e-19 -1.362841292e-19)
        0.003435	1.013249531e+05	(-1.205262768e-19 -3.066392907e-19 1.723994234e-18)
       0.0034375	1.013249409e+05	(2.291276922e-19 8.500722559e-19 1.028945176e-18)
         0.00344	1.013249287e+05	(3.832991134e-20 -1.260628195e-19 6.882348525e-19)
       0.0034425	1.013249165e+05	(7.325271945e-20 3.730778037e-19 3.850026650e-19)
        0.003445	1.013249043e+05	(-2.276370846e-19 4.105559392e-19 -6.303140976e-19)
       0.0034475	1.013248921e+05	(2.729941463e-19 8.006692591e-19 1.042573588e-18)
         0.00345	1.013248798e+05	(-1.132861824e-19 -2.427561052e-19 1.083458827e-18)
       0.0034525	1.013248676e+05	(-7.133622388e-20 -8.773290818e-20 7.734124333e-19)
        0.003455	1.013248553e+05	(2.067685773e-19 -5.706897911e-20 -5.076583813e-19)
       0.0034575	1.013248431e+05	(-1.450148312e-19 4.173701457e-20 -1.427576253e-18)
         0.00346	1.013248308e+05	(-2.255076451e-19 -5.476918443e-19 4.292950070e-19)
       0.0034625	1.013248185e+05	(-2.534033027e-19 -4.250361280e-19 5.689862394e-19)
        0.003465	1.013248062e+05	(9.348239488e-20 7.325271945e-19 -7.529698139e-19)
       0.0034675	1.013247939e+05	(-1.541714212e-19 3.407103230e-20 -4.190736973e-19)
         0.00347	1.013247817e+05	(-3.268689661e-19 1.035759382e-18 -1.383283911e-18)
       0.0034725	1.013247694e+05	(1.428853917e-19 -8.594417898e-19 -7.631911236e-19)
        0.003475	1.013247571e+05	(1.816411910e-19 7.589322445e-19 2.282759164e-19)
       0.0034775	1.013247448e+05	(-3.939463110e-20 6.814206460e-21 -6.030572717e-19)
         0.00348	1.013247325e+05	(-1.149897340e-19 -3.509316327e-19 -1.110715653e-18)
       0.0034825	1.013247202e+05	(1.149897340e-20 3.287854617e-19 7.052703687e-19)
        0.003485	1.013247079e+05	(1.639668430e-20 2.265723648e-19 -4.769944522e-20)
       0.0034875	1.013246955e+05	(-7.154916783e-20 -2.189063825e-19 -2.112404003e-19)
         0.00349	1.013246832e+05	(1.015742651e-19 7.240094364e-20 4.327021102e-19)
       0.0034925	1.013246709e+05	(-9.880599368e-20 6.132785814e-20 -1.430983357e-19)
        0.003495	1.013246586e+05	(4.088523876e-20 -3.381549956e-19 -3.407103230e-20)
       0.0034975	1.013246463e+05	(4.067229481e-20 -1.729104889e-19 9.199178722e-20)
          0.0035	1.013246340e+05	(2.193322704e-19 5.936877379e-19 -2.964179810e-19)
       0.0035025	1.013246217e+05	(3.939463110e-20 -4.267396796e-19 1.635409551e-19)
        0.003505	1.013246094e+05	(1.733363768e-19 -2.495703116e-19 4.735873490e-19)
       0.0035075	1.013245970e+05	(2.540421346e-19 6.294623218e-19 -1.461647286e-18)
         0.00351	1.013245847e+05	(-2.016579224e-19 -4.778462280e-19 -3.815955618e-19)
       0.0035125	1.013245724e+05	(6.835500856e-20 1.728253114e-18 -6.200927879e-19)
        0.003515	1.013245601e+05	(-8.006692591e-20 -7.282683155e-19 -4.633660393e-19)
       0.0035175	1.013245478e+05	(3.155829367e-19 -4.940299684e-20 1.659259273e-18)
         0.00352	1.013245354e+05	(-2.144345596e-19 -4.812533313e-19 3.066392907e-20)
       0.0035225	1.013245231e+05	(-3.492280811e-20 8.517758076e-20 -2.861966713e-19)
        0.003525	1.013245108e+05	(8.517758076e-20 7.078256961e-19 9.539889045e-20)
       0.0035275	1.013244985e+05	(6.601262509e-20 -7.504144865e-19 -5.826146524e-19)
         0.00353	1.013244862e+05	(1.756787603e-19 8.194083269e-19 -1.199300337e-18)
       0.0035325	1.013244739e+05	(1.499125421e-19 5.902806346e-19 -1.427576253e-18)
        0.003535	1.013244616e+05	(-5.813369887e-20 -7.665982268e-20 -1.090273034e-19)
       0.0035375	1.013244493e+05	(9.497300254e-20 -2.751235858e-19 -6.303140976e-19)
         0.00354	1.013244370e+05	(-4.003346296e-20 -6.746064396e-19 1.781914989e-18)
       0.0035425	1.013244247e+05	(3.935204231e-19 2.614951729e-19 -1.182264821e-18)
        0.003545	1.013244124e+05	(-1.290440348e-19 -4.301467828e-19 8.177047753e-20)
       0.0035475	1.013244001e+05	(5.600425935e-20 4.241843522e-19 -7.495627106e-20)
         0.00355	1.013243878e+05	(-2.154992793e-19 2.896037746e-20 -3.986310779e-19)
       0.0035525	1.013243756e+05	(-1.543843651e-19 4.165183699e-19 -1.706958718e-18)
        0.003555	1.013243633e+05	(1.313864183e-19 1.822800228e-19 -2.827895681e-19)
       0.0035575	1.013243511e+05	(4.348315498e-19 -6.252034427e-19 2.504220874e-18)
         0.00356	1.013243388e+05	(-7.942809405e-20 -4.855122103e-20 5.110654845e-20)
       0.0035625	1.013243266e+05	(-1.829188547e-19 3.645600456e-19 4.633660393e-19)
        0.003565	1.013243144e+05	(-8.411286100e-20 9.156589931e-19 2.044261938e-19)
       0.0035675	1.013243021e+05	(7.027150412e-21 1.323659605e-18 -1.229964266e-18)
         0.00357	1.013242899e+05	(3.260171903e-19 2.180546067e-19 -7.052703687e-19)
       0.0035725	1.013242777e+05	(1.320252502e-19 8.994752528e-19 -7.631911236e-19)
        0.003575	1.013242655e+05	(-1.109437989e-19 -5.357669830e-19 1.260628195e-19)
       0.0035775	1.013242533e+05	(5.898547467e-20 -4.897710893e-19 2.793824649e-19)
