# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039747e-01
#           Time	areaAverage(p)	areaAverage(U)
         2.5e-06	1.013250000e+05	(1.979713303e-22 -5.872594923e-22 1.084683255e-21)
           5e-06	1.013250006e+05	(9.948475252e-22 2.734998882e-21 2.675108396e-21)
         7.5e-06	1.013250017e+05	(-8.484485583e-22 -3.011160570e-21 -8.118488166e-22)
           1e-05	1.013250033e+05	(1.395781060e-21 -8.318123121e-21 4.711384936e-21)
        1.25e-05	1.013250055e+05	(-1.335890573e-21 1.849950582e-21 2.448855447e-21)
         1.5e-05	1.013250082e+05	(-2.319092726e-21 7.253403361e-22 1.117955747e-21)
        1.75e-05	1.013250113e+05	(-3.297304005e-21 -1.887215774e-20 -8.012016190e-21)
           2e-05	1.013250150e+05	(-1.863259579e-22 -1.755456703e-20 -1.059396161e-20)
        2.25e-05	1.013250192e+05	(1.004829273e-21 -5.576469740e-21 1.432048076e-20)
         2.5e-05	1.013250238e+05	(-2.056240035e-21 8.650848045e-22 1.123279346e-20)
        2.75e-05	1.013250289e+05	(3.360521741e-21 4.258879038e-21 7.453038316e-22)
           3e-05	1.013250344e+05	(-2.528709429e-22 2.229256996e-20 -1.197809729e-20)
        3.25e-05	1.013250404e+05	(-2.908015843e-21 -3.180850281e-21 -1.224427723e-20)
         3.5e-05	1.013250468e+05	(-5.689596215e-21 9.609095829e-21 -2.794889369e-20)
        3.75e-05	1.013250536e+05	(-1.131264744e-22 6.015666641e-21 -2.587269015e-20)
           4e-05	1.013250608e+05	(4.125789068e-22 -9.263061907e-21 -1.256369316e-20)
        4.25e-05	1.013250685e+05	(3.546847699e-21 7.719218256e-21 -1.181838933e-20)
         4.5e-05	1.013250765e+05	(1.271009213e-20 -1.863259579e-22 8.411286100e-21)
        4.75e-05	1.013250849e+05	(-2.961251831e-21 -2.768271375e-20 -7.985398196e-21)
           5e-05	1.013250937e+05	(-7.166894881e-21 3.460339218e-22 4.045935086e-21)
        5.25e-05	1.013251028e+05	(4.198988551e-21 2.185337306e-20 -4.525058978e-20)
         5.5e-05	1.013251123e+05	(6.255228587e-22 2.896037746e-20 -1.767434801e-20)
        5.75e-05	1.013251221e+05	(-1.996349549e-21 -4.791238917e-21 2.587269015e-20)
           6e-05	1.013251323e+05	(-2.994524323e-21 -1.623697633e-20 1.352194094e-20)
        6.25e-05	1.013251428e+05	(9.529241847e-21 -3.971404703e-20 7.570157490e-20)
         6.5e-05	1.013251536e+05	(6.481481536e-21 5.855958677e-21 5.493953959e-20)
        6.75e-05	1.013251648e+05	(1.477298666e-20 4.360027415e-20 5.217126821e-21)
           7e-05	1.013251762e+05	(9.768803793e-21 -2.581945417e-20 2.235911495e-21)
        7.25e-05	1.013251880e+05	(1.396113785e-20 4.769944522e-20 4.471822990e-21)
         7.5e-05	1.013252000e+05	(3.992699098e-21 4.391969008e-20 -4.940299684e-20)
        7.75e-05	1.013252123e+05	(-2.042931038e-20 2.182675507e-21 -1.122214626e-19)
           8e-05	1.013252249e+05	(2.914670341e-21 1.469313268e-20 2.832154560e-20)
        8.25e-05	1.013252377e+05	(1.135257444e-20 -3.460339218e-20 6.026313838e-20)
         8.5e-05	1.013252508e+05	(8.744011024e-21 -2.550003824e-20 1.554490849e-20)
        8.75e-05	1.013252642e+05	(-1.409422782e-20 7.346566340e-21 -3.066392907e-20)
           9e-05	1.013252778e+05	(-1.799376393e-20 -6.707734484e-21 -1.213780526e-20)
        9.25e-05	1.013252916e+05	(1.282987310e-20 2.874743350e-20 -5.792075491e-20)
         9.5e-05	1.013253057e+05	(1.889877573e-20 7.453038316e-22 -5.110654845e-21)
        9.75e-05	1.013253200e+05	(2.395619459e-22 9.316297895e-21 1.511902058e-20)
          0.0001	1.013253345e+05	(-2.140086716e-20 -2.432884650e-20 2.725682584e-20)
       0.0001025	1.013253493e+05	(-1.099323152e-20 7.096357197e-20 -7.325271945e-20)
        0.000105	1.013253642e+05	(-9.036808958e-21 4.711384936e-20 -5.195832426e-20)
       0.0001075	1.013253794e+05	(1.243060319e-20 -4.791238917e-20 -9.795421787e-21)
         0.00011	1.013253947e+05	(1.067381559e-20 3.694577565e-20 4.258879038e-21)
       0.0001125	1.013254102e+05	(1.599741439e-20 -3.992699098e-21 4.386645409e-20)
        0.000115	1.013254260e+05	(-7.799072238e-21 -2.108145124e-20 -6.026313838e-20)
       0.0001175	1.013254418e+05	(8.917027985e-21 2.049585537e-20 5.749486701e-21)
         0.00012	1.013254579e+05	(-1.261692915e-20 6.436230946e-20 -7.303977550e-20)
       0.0001225	1.013254741e+05	(-9.050117955e-22 -3.348543643e-20 4.642178151e-20)
        0.000125	1.013254905e+05	(6.042284635e-21 1.479960466e-20 1.154156219e-19)
       0.0001275	1.013255071e+05	(6.494790533e-21 -1.128602945e-19 -6.111491419e-20)
         0.00013	1.013255238e+05	(-5.829340683e-21 6.186021802e-20 -4.876416498e-20)
       0.0001325	1.013255406e+05	(-1.405430082e-20 -5.664309120e-20 6.601262509e-20)
        0.000135	1.013255576e+05	(-1.330899699e-22 1.020533889e-19 8.027986986e-20)
       0.0001375	1.013255748e+05	(-6.335082569e-21 -2.049585537e-20 5.004182869e-20)
         0.00014	1.013255921e+05	(5.882576671e-21 1.425659758e-19 4.919005289e-20)
       0.0001425	1.013256095e+05	(1.671610022e-20 -2.081527130e-20 -9.135295536e-20)
        0.000145	1.013256270e+05	(-9.263061907e-21 -3.172864883e-20 1.130732385e-19)
       0.0001475	1.013256447e+05	(2.297132881e-20 1.023195689e-19 -2.067685773e-19)
         0.00015	1.013256625e+05	(7.878926220e-21 6.973914424e-20 5.493953959e-20)
       0.0001525	1.013256805e+05	(1.823332588e-20 1.629021232e-20 8.688113237e-20)
        0.000155	1.013256985e+05	(2.161381112e-20 -1.256369316e-20 2.035744180e-19)
       0.0001575	1.013257167e+05	(1.144573741e-20 5.749486701e-20 9.795421787e-20)
         0.00016	1.013257349e+05	(5.962430653e-21 -7.421096723e-20 -1.435242236e-19)
       0.0001625	1.013257533e+05	(-1.038101765e-20 2.672446596e-20 -5.536542749e-20)
        0.000165	1.013257718e+05	(-1.155220939e-20 -1.788729196e-20 -3.236748069e-20)
       0.0001675	1.013257903e+05	(2.475473441e-21 4.791238917e-21 -1.111567429e-19)
         0.00017	1.013258090e+05	(-2.824169162e-20 3.598752787e-20 1.209521647e-19)
       0.0001725	1.013258277e+05	(1.216442325e-20 8.634877249e-20 -4.429234199e-20)
        0.000175	1.013258466e+05	(2.209293501e-20 -3.279336859e-20 9.114001141e-20)
       0.0001775	1.013258655e+05	(-1.261692915e-20 -2.095368487e-19 2.069815212e-19)
         0.00018	1.013258845e+05	(-9.609095829e-21 -7.314624747e-20 2.129439519e-20)
       0.0001825	1.013259036e+05	(-1.445357073e-20 6.068902629e-20 -9.284356302e-20)
        0.000185	1.013259227e+05	(-2.967906329e-20 1.341546897e-20 -5.366187588e-20)
       0.0001875	1.013259419e+05	(2.946611934e-20 1.238269080e-19 -7.240094364e-20)
         0.00019	1.013259612e+05	(-2.691079192e-20 -1.109437989e-19 1.213780526e-19)
       0.0001925	1.013259806e+05	(3.151570488e-20 -8.091870172e-20 7.240094364e-21)
        0.000195	1.013260000e+05	(5.504601156e-20 3.630694380e-20 -5.834664282e-20)
       0.0001975	1.013260194e+05	(3.284660458e-20 1.487413504e-19 -1.243592679e-19)
          0.0002	1.013260390e+05	(1.333561499e-20 -1.191421411e-19 1.465054389e-19)
       0.0002025	1.013260585e+05	(-4.163054259e-20 3.641341577e-20 -8.602935656e-20)
        0.000205	1.013260782e+05	(-1.032778167e-20 8.208989345e-20 -9.369533883e-21)
       0.0002075	1.013260979e+05	(1.330899699e-22 5.855958677e-20 -1.307475865e-19)
         0.00021	1.013261176e+05	(1.663624624e-20 -1.559814448e-19 2.001673148e-19)
       0.0002125	1.013261374e+05	(-5.084036851e-20 9.614419428e-20 4.258879038e-22)
        0.000215	1.013261572e+05	(-1.948437160e-20 -2.363677866e-20 7.538215897e-20)
       0.0002175	1.013261771e+05	(3.215453674e-20 3.513575206e-21 -9.880599368e-20)
         0.00022	1.013261971e+05	(5.855958677e-21 -1.310670024e-19 8.389991704e-20)
       0.0002225	1.013262171e+05	(-2.832154560e-20 -4.972241277e-20 1.533196454e-20)
        0.000225	1.013262371e+05	(5.541866348e-20 -4.280173433e-20 -1.401171203e-19)
       0.0002275	1.013262572e+05	(-2.012320345e-20 -3.204806476e-20 -2.086850729e-20)
         0.00023	1.013262773e+05	(7.506274304e-21 -1.423530318e-19 -5.110654845e-21)
       0.0002325	1.013262975e+05	(-1.059396161e-20 1.428853917e-19 -1.239333800e-19)
        0.000235	1.013263176e+05	(3.689253966e-20 -3.662635972e-20 -1.277663711e-21)
       0.0002375	1.013263379e+05	(-6.888736844e-20 7.772454244e-21 -1.741881526e-19)
         0.00024	1.013263581e+05	(8.288843327e-20 -2.180546067e-19 1.490607663e-19)
       0.0002425	1.013263784e+05	(-7.240094364e-21 5.941136258e-20 -7.410449526e-20)
        0.000245	1.013263987e+05	(-3.353867242e-21 2.150733914e-20 2.304053559e-19)
       0.0002475	1.013264191e+05	(-5.190508827e-20 -1.362841292e-20 -1.482089905e-19)
         0.00025	1.013264394e+05	(5.749486701e-21 -4.131112667e-20 -1.477831026e-19)
       0.0002525	1.013264598e+05	(1.932466363e-20 -9.582477835e-22 -2.086850729e-19)
        0.000255	1.013264802e+05	(4.152407062e-20 -2.810860165e-20 -1.669480583e-19)
       0.0002575	1.013265007e+05	(4.216290247e-20 1.031713447e-19 -9.923188158e-20)
         0.00026	1.013265212e+05	(-4.647501750e-20 9.688949811e-21 2.027226422e-19)
       0.0002625	1.013265416e+05	(-7.612746280e-21 1.524678696e-19 -1.141379582e-19)
        0.000265	1.013265622e+05	(1.703551615e-20 6.516084928e-20 -9.582477835e-20)
       0.0002675	1.013265827e+05	(-1.889877573e-20 -1.677998341e-19 7.282683155e-20)
         0.00027	1.013266032e+05	(-3.758460751e-20 -9.209825919e-20 1.252110437e-19)
       0.0002725	1.013266237e+05	(9.582477835e-22 -1.092402473e-19 7.921515010e-20)
        0.000275	1.013266443e+05	(-1.011483771e-20 -1.261692915e-19 1.503384300e-19)
       0.0002775	1.013266649e+05	(1.575785244e-20 1.446954153e-19 -1.682257220e-19)
         0.00028	1.013266854e+05	(-9.156589931e-21 8.539052471e-20 6.686440089e-20)
       0.0002825	1.013267060e+05	(-1.719522412e-20 1.215909965e-19 -2.427561052e-19)
        0.000285	1.013267266e+05	(2.065556333e-20 -1.061525600e-19 2.700129310e-19)
       0.0002875	1.013267473e+05	(2.395619459e-21 -9.518594649e-20 -1.149897340e-20)
         0.00029	1.013267679e+05	(3.353867242e-21 7.815043034e-20 -5.668567999e-19)
       0.0002925	1.013267885e+05	(-3.130276093e-20 1.169062296e-19 1.929272204e-19)
        0.000295	1.013268091e+05	(-3.598752787e-20 -1.343676336e-19 -2.346642350e-19)
       0.0002975	1.013268297e+05	(-8.624230051e-21 2.704388189e-20 2.252947011e-19)
          0.0003	1.013268504e+05	(3.172864883e-20 -2.044261938e-20 -8.134458962e-20)
       0.0003025	1.013268710e+05	(-5.855958677e-20 -1.156285659e-19 1.703551615e-19)
        0.000305	1.013268916e+05	(-3.061069308e-20 -1.249980998e-19 1.328770260e-19)
       0.0003075	1.013269122e+05	(1.011483771e-21 -1.022130969e-20 -3.066392907e-20)
         0.00031	1.013269329e+05	(-4.594265762e-20 -8.027986986e-20 6.132785814e-20)
       0.0003125	1.013269535e+05	(-4.982888474e-20 -4.684766942e-20 -2.913073262e-19)
        0.000315	1.013269741e+05	(-1.501254861e-20 -2.206099342e-19 -5.289527765e-19)
       0.0003175	1.013269947e+05	(9.438740667e-20 7.005856017e-20 1.763175922e-19)
         0.00032	1.013270153e+05	(6.814206460e-21 -2.299794680e-20 -7.495627106e-20)
       0.0003225	1.013270359e+05	(-6.867442448e-21 -1.592820760e-19 -1.277663711e-20)
        0.000325	1.013270564e+05	(-1.943113561e-20 -1.488478224e-19 1.311734744e-19)
       0.0003275	1.013270770e+05	(-2.006996747e-20 1.746140405e-19 -3.441174263e-19)
         0.00033	1.013270975e+05	(1.192486131e-20 -3.598752787e-19 9.114001141e-20)
       0.0003325	1.013271180e+05	(4.200319451e-20 -6.217963395e-20 3.475245295e-19)
        0.000335	1.013271385e+05	(4.280173433e-20 -2.725682584e-20 1.482089905e-19)
       0.0003375	1.013271590e+05	(-4.801886115e-20 2.468020402e-19 -2.725682584e-20)
         0.00034	1.013271795e+05	(3.151570488e-20 -7.453038316e-21 1.405430082e-19)
       0.0003425	1.013271999e+05	(-6.782264868e-20 -1.639668430e-20 -1.899460051e-19)
        0.000345	1.013272203e+05	(1.463989669e-20 1.235074921e-19 3.355996682e-19)
       0.0003475	1.013272407e+05	(-3.002509722e-20 7.878926220e-21 -1.201003889e-19)
         0.00035	1.013272611e+05	(-2.720358985e-20 2.661799399e-20 -8.517758076e-22)
       0.0003525	1.013272815e+05	(2.480797040e-20 -2.900296625e-19 4.684766942e-19)
        0.000355	1.013273018e+05	(-4.056582283e-20 -7.665982268e-20 -3.662635972e-20)
       0.0003575	1.013273221e+05	(4.099171074e-21 -2.101756805e-19 -1.669480583e-19)
         0.00036	1.013273423e+05	(3.620047182e-21 3.445433142e-19 -9.199178722e-20)
       0.0003625	1.013273626e+05	(-1.214845246e-19 -1.213780526e-19 9.539889045e-20)
        0.000365	1.013273827e+05	(-4.258879038e-20 -1.343676336e-19 -4.514411780e-20)
       0.0003675	1.013274029e+05	(1.320252502e-20 3.875579924e-20 -2.427561052e-19)
         0.00037	1.013274230e+05	(-7.431743921e-20 2.512738632e-20 5.962430653e-20)
       0.0003725	1.013274431e+05	(7.985398196e-21 -6.026313838e-20 -4.258879038e-21)
        0.000375	1.013274632e+05	(8.842497602e-20 1.577914683e-19 2.137957277e-19)
       0.0003775	1.013274832e+05	(-7.846984627e-20 -7.921515010e-20 -1.107308550e-19)
         0.00038	1.013275032e+05	(-3.470986416e-20 4.194995852e-20 -1.192486131e-20)
       0.0003825	1.013275231e+05	(-3.215453674e-20 -2.525515269e-19 6.482013895e-19)
        0.000385	1.013275430e+05	(8.352726513e-20 4.469693550e-19 -3.177123762e-19)
       0.0003875	1.013275629e+05	(4.759297325e-20 5.131949241e-20 2.214617100e-19)
         0.00039	1.013275827e+05	(1.639668430e-20 -1.901589490e-19 1.652445067e-19)
       0.0003925	1.013276025e+05	(8.475169285e-20 1.701422176e-19 -4.429234199e-20)
        0.000395	1.013276222e+05	(4.525058978e-20 1.424595038e-19 1.413947841e-19)
       0.0003975	1.013276419e+05	(7.282683155e-20 -2.408396096e-19 1.729104889e-19)
          0.0004	1.013276616e+05	(-6.074226228e-20 1.905848369e-19 -2.197581583e-19)
       0.0004025	1.013276812e+05	(2.464826243e-20 1.716328252e-19 2.555327423e-21)
        0.000405	1.013277007e+05	(1.138185423e-19 -6.090197024e-20 2.299794680e-20)
       0.0004075	1.013277202e+05	(-1.004030733e-19 -3.385808835e-20 4.258879038e-20)
         0.00041	1.013277396e+05	(-4.982888474e-20 1.149897340e-20 -1.039166485e-19)
       0.0004125	1.013277590e+05	(5.855958677e-21 3.102593379e-19 -4.957335200e-19)
        0.000415	1.013277784e+05	(7.202829173e-20 -1.413947841e-19 3.492280811e-20)
       0.0004175	1.013277977e+05	(-2.560651021e-20 -1.249980998e-19 1.865389019e-19)
         0.00042	1.013278169e+05	(6.058255431e-20 -3.289984057e-19 3.083428423e-19)
       0.0004225	1.013278361e+05	(1.011483771e-20 -8.645524447e-20 1.729104889e-19)
        0.000425	1.013278552e+05	(-5.446041570e-20 -2.555327423e-20 -1.805764712e-19)
       0.0004275	1.013278743e+05	(-3.199482877e-20 1.822800228e-19 -1.899460051e-19)
         0.00043	1.013278933e+05	(-2.491444237e-20 -1.903718930e-19 -4.088523876e-20)
       0.0004325	1.013279123e+05	(-9.997718541e-20 4.727355732e-20 9.710244206e-20)
        0.000435	1.013279312e+05	(4.152407062e-21 -1.952696039e-19 1.141379582e-19)
       0.0004375	1.013279500e+05	(4.684766942e-21 4.769944522e-20 9.795421787e-20)
         0.00044	1.013279688e+05	(8.102517369e-20 1.411818401e-19 -2.640505003e-19)
       0.0004425	1.013279875e+05	(5.941136258e-20 3.404973791e-19 -3.253783585e-19)
        0.000445	1.013280062e+05	(-6.920678436e-21 2.065556333e-19 -1.149897340e-19)
       0.0004475	1.013280248e+05	(-1.565138046e-20 -1.311734744e-19 -2.776789133e-19)
         0.00045	1.013280433e+05	(-1.008289612e-19 1.888812853e-19 -1.482089905e-19)
       0.0004525	1.013280618e+05	(3.460339218e-20 8.411286100e-20 -1.047684243e-19)
        0.000455	1.013280802e+05	(1.543843651e-20 -1.654574506e-19 2.725682584e-19)
       0.0004575	1.013280986e+05	(7.878926220e-21 8.922351584e-20 1.192486131e-19)
         0.00046	1.013281168e+05	(-1.149897340e-20 -1.660962825e-19 2.265723648e-19)
       0.0004625	1.013281351e+05	(-8.539052471e-20 1.175450614e-19 -5.246938975e-19)
        0.000465	1.013281532e+05	(7.325271945e-20 2.244429253e-19 -1.209521647e-19)
       0.0004675	1.013281713e+05	(1.916495567e-21 7.091033598e-20 -1.294699227e-19)
         0.00047	1.013281893e+05	(-8.272872531e-20 -1.646056748e-19 3.168606004e-19)
       0.0004725	1.013282073e+05	(-7.122975191e-20 -1.554490849e-20 6.473496137e-20)
        0.000475	1.013282252e+05	(7.208152771e-20 4.322762223e-20 -8.688113237e-20)
       0.0004775	1.013282430e+05	(-3.726519158e-21 -5.366187588e-20 1.609856276e-19)
         0.00048	1.013282607e+05	(6.388318557e-21 1.735493208e-19 -3.032321875e-19)
       0.0004825	1.013282784e+05	(4.769944522e-20 -1.582173563e-19 6.132785814e-20)
        0.000485	1.013282960e+05	(7.527568699e-20 8.858468399e-20 -4.599589361e-20)
       0.0004875	1.013283135e+05	(5.962430653e-20 9.965776948e-20 4.599589361e-20)
         0.00049	1.013283310e+05	(6.856795251e-20 -1.443759994e-19 1.822800228e-19)
       0.0004925	1.013283484e+05	(-7.229447167e-20 -1.797246954e-19 2.921591020e-19)
        0.000495	1.013283657e+05	(1.788729196e-20 1.073237518e-19 2.086850729e-19)
       0.0004975	1.013283829e+05	(4.024640691e-20 -9.156589931e-21 1.959084357e-20)
          0.0005	1.013284001e+05	(1.017872090e-19 1.624762353e-19 -6.643851299e-20)
       0.0005025	1.013284172e+05	(1.448018873e-20 -1.041295925e-19 5.212867942e-19)
        0.000505	1.013284342e+05	(-2.246558692e-20 2.491444237e-20 -4.088523876e-19)
       0.0005075	1.013284511e+05	(4.844474905e-20 1.247851558e-19 -3.867062166e-19)
         0.00051	1.013284680e+05	(-4.365351014e-20 -2.193322704e-20 -1.260628195e-19)
       0.0005125	1.013284848e+05	(-1.103049671e-19 -9.518594649e-20 -2.223134858e-19)
        0.000515	1.013285015e+05	(4.290820631e-20 -4.258879038e-22 -1.311734744e-19)
       0.0005175	1.013285181e+05	(6.910031239e-20 -1.571526365e-19 6.473496137e-20)
         0.00052	1.013285347e+05	(-6.175374605e-20 -4.194995852e-20 -1.456536631e-19)
       0.0005225	1.013285512e+05	(6.292493778e-20 5.217126821e-20 6.388318557e-19)
        0.000525	1.013285676e+05	(2.619210608e-20 2.088980168e-19 -6.047608234e-20)
       0.0005275	1.013285839e+05	(-1.298958107e-20 1.460795510e-19 1.575785244e-19)
         0.00053	1.013286002e+05	(1.501254861e-20 -2.534033027e-20 -2.649022761e-19)
       0.0005325	1.013286164e+05	(3.364514440e-20 -4.150277622e-19 5.766522217e-19)
        0.000535	1.013286325e+05	(-4.184348655e-20 -3.236748069e-19 3.432656504e-19)
       0.0005375	1.013286485e+05	(-1.373488490e-20 1.120085187e-19 2.631987245e-19)
         0.00054	1.013286644e+05	(-1.320252502e-20 -4.344056619e-20 1.073237518e-19)
       0.0005425	1.013286803e+05	(-4.035287888e-20 2.812989604e-19 -3.645600456e-19)
        0.000545	1.013286961e+05	(2.544680225e-20 1.371359050e-19 2.734200342e-19)
       0.0005475	1.013287118e+05	(1.243592679e-19 -5.706897911e-20 -3.645600456e-19)
         0.00055	1.013287274e+05	(6.707734484e-21 -2.001673148e-19 -1.831317986e-19)
       0.0005525	1.013287430e+05	(4.205643050e-20 5.208609063e-19 -5.374705346e-19)
        0.000555	1.013287585e+05	(-9.688949811e-21 1.450148312e-19 -3.415620988e-19)
       0.0005575	1.013287739e+05	(7.080386400e-20 -2.685223233e-19 3.151570488e-19)
         0.00056	1.013287893e+05	(3.236748069e-20 -2.781048012e-19 4.650695909e-19)
       0.0005625	1.013288046e+05	(-5.323598797e-21 -9.199178722e-20 1.916495567e-19)
        0.000565	1.013288198e+05	(6.249904988e-20 -4.007605175e-19 4.778462280e-19)
       0.0005675	1.013288349e+05	(-1.194615570e-19 9.859304972e-20 -4.420716441e-19)
         0.00057	1.013288499e+05	(-5.281010007e-20 -4.793368357e-19 3.994828537e-19)
       0.0005725	1.013288649e+05	(7.197505574e-20 -1.149897340e-19 1.192486131e-19)
        0.000575	1.013288798e+05	(4.663472546e-20 -1.660962825e-20 3.722260279e-19)
       0.0005775	1.013288946e+05	(9.465358661e-20 5.070195494e-19 2.137957277e-19)
         0.00058	1.013289093e+05	(4.972241277e-20 2.316830197e-19 8.517758076e-20)
       0.0005825	1.013289239e+05	(9.667655416e-20 2.304053559e-19 -4.599589361e-20)
        0.000585	1.013289385e+05	(9.795421787e-21 -1.601338518e-19 4.062970602e-19)
       0.0005875	1.013289530e+05	(1.095596632e-19 -3.015286359e-19 -1.430983357e-19)
         0.00059	1.013289673e+05	(-1.863259579e-20 -3.074910665e-19 -4.403680925e-19)
       0.0005925	1.013289817e+05	(-7.176211179e-20 5.740968943e-19 -2.223134858e-19)
        0.000595	1.013289959e+05	(-2.246558692e-20 -6.643851299e-20 -4.352574377e-19)
       0.0005975	1.013290100e+05	(4.769944522e-20 1.976119874e-19 5.042512781e-19)
          0.0006	1.013290241e+05	(6.058255431e-20 2.695870431e-19 -2.044261938e-20)
       0.0006025	1.013290381e+05	(3.268689661e-20 5.251197854e-19 -5.860217556e-19)
        0.000605	1.013290520e+05	(1.873906777e-20 4.173701457e-19 -5.962430653e-20)
       0.0006075	1.013290658e+05	(-3.289984057e-20 2.193322704e-19 -3.287854617e-19)
         0.00061	1.013290795e+05	(8.304814124e-20 -3.407103230e-21 -1.541714212e-19)
       0.0006125	1.013290932e+05	(1.522549256e-20 -9.028823560e-20 1.729104889e-19)
        0.000615	1.013291068e+05	(-2.438208249e-20 2.427561052e-20 -1.311734744e-19)
       0.0006175	1.013291203e+05	(-7.548863094e-20 6.686440089e-20 -2.981215326e-19)
         0.00062	1.013291337e+05	(2.235911495e-21 -7.538215897e-20 3.390067714e-19)
       0.0006225	1.013291470e+05	(1.374553209e-19 4.769944522e-20 3.100463940e-19)
        0.000625	1.013291603e+05	(-1.495931262e-19 -2.389231140e-19 -3.832991134e-19)
       0.0006275	1.013291735e+05	(2.810860165e-20 2.457373205e-19 -2.282759164e-19)
         0.00063	1.013291866e+05	(-4.439881397e-20 -6.175374605e-20 -5.025477265e-19)
       0.0006325	1.013291996e+05	(1.224427723e-19 -1.452277752e-19 8.517758076e-20)
        0.000635	1.013292126e+05	(1.440565835e-19 -6.090197024e-20 9.028823560e-20)
       0.0006375	1.013292255e+05	(6.622556904e-20 -2.866225592e-19 -1.073237518e-19)
         0.00064	1.013292383e+05	(1.130732385e-19 3.543387359e-19 1.192486131e-19)
       0.0006425	1.013292510e+05	(9.071412350e-20 5.877253072e-20 5.110654845e-21)
        0.000645	1.013292636e+05	(-1.004030733e-19 1.337288018e-19 -9.386569399e-19)
       0.0006475	1.013292762e+05	(1.371359050e-19 8.475169285e-20 -2.504220874e-19)
         0.00065	1.013292887e+05	(1.205262768e-19 -6.814206460e-19 8.602935656e-19)
       0.0006525	1.013293011e+05	(-7.996045393e-20 8.858468399e-20 -2.402007777e-19)
        0.000655	1.013293135e+05	(1.058331441e-19 -3.304890133e-19 7.546733655e-19)
       0.0006575	1.013293257e+05	(-8.294166926e-20 5.762263338e-19 -6.677922331e-19)
         0.00066	1.013293379e+05	(1.073237518e-19 1.758917043e-19 3.407103230e-21)
       0.0006625	1.013293500e+05	(1.141379582e-19 4.539965054e-19 -3.066392907e-19)
        0.000665	1.013293621e+05	(2.065556333e-20 3.321925649e-19 -1.516160937e-19)
       0.0006675	1.013293740e+05	(1.796182234e-19 -2.896037746e-19 5.212867942e-19)
         0.00067	1.013293859e+05	(-4.258879038e-22 1.047684243e-19 -6.916419557e-19)
       0.0006725	1.013293977e+05	(7.804395837e-20 -2.640505003e-20 2.964179810e-19)
        0.000675	1.013294095e+05	(-1.629021232e-20 -6.592744750e-19 -2.078332970e-19)
       0.0006775	1.013294211e+05	(3.066392907e-20 2.035744180e-19 -5.212867942e-19)
         0.00068	1.013294327e+05	(-1.767434801e-20 -3.313407891e-19 1.601338518e-19)
       0.0006825	1.013294442e+05	(-9.156589931e-20 1.226557163e-19 8.177047753e-20)
        0.000685	1.013294557e+05	(2.427561052e-20 3.253783585e-19 -3.151570488e-19)
       0.0006875	1.013294670e+05	(9.263061907e-21 -2.802342407e-19 2.265723648e-19)
         0.00069	1.013294783e+05	(9.284356302e-20 2.704388189e-19 -2.981215326e-19)
       0.0006925	1.013294895e+05	(7.133622388e-21 -7.665982268e-20 6.132785814e-20)
        0.000695	1.013295006e+05	(4.088523876e-20 3.675412610e-19 -3.850026650e-19)
       0.0006975	1.013295117e+05	(-1.548102530e-19 7.708571058e-20 -5.246938975e-19)
          0.0007	1.013295227e+05	(8.304814124e-21 -3.023804117e-19 7.665982268e-19)
       0.0007025	1.013295336e+05	(-9.731538601e-20 4.067229481e-19 2.504220874e-19)
        0.000705	1.013295445e+05	(6.516084928e-20 6.022054959e-19 -8.245189817e-19)
       0.0007075	1.013295552e+05	(5.440717971e-20 -8.304814124e-20 -1.720587131e-19)
         0.00071	1.013295659e+05	(-1.781276158e-19 3.909650957e-19 -6.149821331e-19)
       0.0007125	1.013295766e+05	(-9.976424146e-20 -1.631150671e-19 1.976119874e-19)
        0.000715	1.013295871e+05	(-1.022130969e-19 -2.240170374e-19 4.582553845e-19)
       0.0007175	1.013295976e+05	(-5.568484342e-20 9.688949811e-19 -4.735873490e-19)
         0.00072	1.013296080e+05	(-2.118792321e-20 -3.994828537e-19 5.110654845e-20)
       0.0007225	1.013296183e+05	(-4.482470187e-20 4.024640691e-19 1.005095453e-19)
        0.000725	1.013296286e+05	(-5.174538031e-20 -2.538291907e-19 4.991406232e-19)
       0.0007275	1.013296388e+05	(-1.050878403e-19 -2.725682584e-20 6.490531654e-19)
         0.00073	1.013296489e+05	(-1.117955747e-20 2.342383471e-20 -2.044261938e-20)
       0.0007325	1.013296590e+05	(1.373488490e-20 -4.271655675e-19 4.309985586e-19)
        0.000735	1.013296690e+05	(1.002966013e-19 6.946231711e-19 -1.362841292e-19)
       0.0007375	1.013296789e+05	(-2.267853088e-20 9.412122673e-20 -2.810860165e-19)
         0.00074	1.013296888e+05	(-5.472659564e-20 -2.810860165e-20 -1.703551615e-20)
       0.0007425	1.013296986e+05	(-1.501254861e-20 -1.226557163e-19 -1.890942293e-19)
        0.000745	1.013297083e+05	(2.683093794e-20 3.002509722e-19 -3.543387359e-19)
       0.0007475	1.013297179e+05	(5.781428294e-20 -3.705224763e-19 2.521256390e-19)
         0.00075	1.013297275e+05	(6.569320916e-20 8.602935656e-20 -3.202677036e-19)
       0.0007525	1.013297370e+05	(-6.281846581e-20 -3.453950900e-19 8.517758076e-21)
        0.000755	1.013297465e+05	(3.023804117e-20 2.981215326e-19 4.480340748e-19)
