Freq p' spl
0 0.00443206422 46.911521
10 0.00442297528 46.8936903
20 0.00439595258 46.8404601
30 0.00435199866 46.7531751
40 0.00429320386 46.6350303
50 0.0042186638 46.4828984
60 0.00413445056 46.3077561
70 0.00403941491 46.1057694
80 0.0039372295 45.8832147
90 0.00382461841 45.6311623
100 0.148268659 77.4003873
110 0.00360775739 45.1241466
120 0.00349608206 44.8510325
130 0.0033701222 44.5323131
140 0.00326332504 44.2526068
150 0.00314534004 43.9327522
160 0.00303208103 43.6142161
170 0.00293218952 43.3232408
180 0.00281831521 42.9791914
190 0.00271020742 42.6394507
200 0.00262015038 42.3459244
210 0.00252703795 42.0316354
220 0.00241971195 41.6546735
230 0.00233172199 41.3329354
240 0.00226828716 41.0933608
250 0.00216067274 40.67118
260 0.00206090492 40.2605592
270 0.0020350527 40.1509133
280 0.00192221511 39.6554398
290 0.00170647107 38.6213787
300 0.00193437617 39.7102188
310 0.0018094571 39.1303659
320 0.00179255244 39.0488375
330 0.00164478744 38.3015957
340 0.00157320721 37.9151187
350 0.00156308631 37.8590593
360 0.00148872682 37.4357004
370 0.00140242384 36.9169858
380 0.00137466217 36.7433197
390 0.00134315418 36.5419175
400 0.00126643743 36.0310748
410 0.0011975314 35.5451383
420 0.00117662937 35.3921938
430 0.00114029844 35.1197707
440 0.0010606192 34.4905898
450 0.00101122304 34.0763392
460 0.000996228132 33.9465761
470 0.000941850603 33.4590405
480 0.000869513974 32.7649314
490 0.000860376566 32.6731715
500 0.000892708078 32.9935894
510 0.00078594628 31.8872573
520 0.000697391743 30.8489361
530 0.000653812024 30.2884582
540 0.000632062825 29.994605
550 0.000587530309 29.3600056
560 0.000534704065 28.5416698
570 0.000500073807 27.9600822
580 0.000472066444 27.4594627
590 0.000434703784 26.7432685
600 0.000397022696 25.9557068
610 0.000371192934 25.3713941
620 0.00034991305 24.8586029
630 0.00032614866 24.2477121
640 0.000303314862 23.6172739
650 0.000283619105 23.0341097
660 0.00026534849 22.4557325
670 0.000247384499 21.8468497
680 0.000227819937 21.1312346
690 0.000209752892 20.4135593
700 0.000591267341 29.4150779
710 0.000181431615 19.1536594
720 0.000163563645 18.2531357
730 0.000146685889 17.3071669
740 0.000132829807 16.4453109
750 0.000118981379 15.48898
760 0.00010542932 14.4386282
770 9.42018559e-05 13.4605893
780 8.42720493e-05 12.4930712
790 7.66361379e-05 11.6680723
800 7.08838094e-05 10.9903411
810 6.80972088e-05 10.6419863
820 6.95321906e-05 10.8231183
830 7.55189683e-05 11.540521
840 8.42234533e-05 12.488061
850 9.50446505e-05 13.5379536
860 0.000108398071 14.6798312
870 0.00012275523 15.7602002
880 0.000137102612 16.7203146
890 0.000153207271 17.6849876
900 0.000397335439 25.9625461
910 0.000185364895 19.3399499
920 0.000200541016 20.0234643
930 0.000214550016 20.6099711
940 0.000229077223 21.1790383
950 0.00024140775 21.6344242
960 0.000251682323 21.9964544
970 0.000261151978 22.3172665
980 0.000268996402 22.5743295
990 0.000273458088 22.7172156
1000 0.000273873172 22.7303899
1010 0.000278846327 22.8866986
1020 0.00028208406 22.986971
1030 0.000283395184 23.0272494
1040 0.00028370011 23.0365902
1050 0.000283727483 23.0374282
1060 0.000282798359 23.0089378
1070 0.000280872096 22.949572
1080 0.000278449782 22.8743377
1090 0.000275919933 22.7950616
1100 0.000228595066 21.1607371
1110 0.000261959671 22.3440888
1120 0.000257953327 22.2102228
1130 0.000252761392 22.0336149
1140 0.000246235167 21.8064016
1150 0.000239743429 21.5743343
1160 0.00023324344 21.3355888
1170 0.000226232024 21.0704817
1180 0.000220077235 20.8309025
1190 0.000214791526 20.619743
1200 0.000211500029 20.4856087
1210 0.000207990591 20.3402739
1220 0.000205701124 20.2441334
1230 0.000203924845 20.1688029
1240 0.000201565478 20.0677231
1250 0.000200436192 20.0189229
1260 0.000199354095 19.9719033
1270 0.000198214634 19.9221144
1280 0.000198331329 19.9272265
1290 0.000199486016 19.9776492
1300 0.000318912849 24.0528404
1310 0.000188455481 19.4835755
1320 0.000187415044 19.4354891
1330 0.00018566085 19.3538068
1340 0.00018156111 19.1598567
1350 0.000177187984 18.9480854
1360 0.000172354892 18.7078724
1370 0.000166123735 18.3880338
1380 0.000159472502 18.0331163
1390 0.000153043591 17.675703
1400 0.000146321986 17.2855918
1410 0.00013983499 16.8917172
1420 0.000134363969 16.5450565
1430 0.000129749279 16.2414992
1440 0.0001250227 15.9191776
1450 0.000120443936 15.5950989
1460 0.000116644645 15.3166962
1470 0.000114491599 15.1548725
1480 0.000112371097 14.9924925
1490 0.00010896574 14.7251995
1500 0.000199853647 19.9936417
1510 0.000107183207 14.5819351
1520 0.000108157903 14.6605653
1530 0.000107184393 14.5820312
1540 0.000107190925 14.5825605
1550 0.000108650078 14.7000009
1560 0.000109348969 14.7556939
1570 0.00011030904 14.8316222
1580 0.00011230715 14.9875482
1590 0.000114222462 15.1344304
1600 0.000115350686 15.2198037
1610 0.0001159296 15.2632868
1620 0.000117250107 15.361665
1630 0.000117688077 15.3940494
1640 0.000117218954 15.359357
1650 0.000116759157 15.3252191
1660 0.000115691423 15.2454233
1670 0.000114239056 15.1356922
1680 0.000111809708 14.9489903
1690 0.000109677355 14.7817395
1700 0.000177425588 18.9597251
1710 0.000105517045 14.4458525
1720 0.000102846423 14.2231839
