Time;Y;Vy;Fy
0.0692104;-1.505211e-08;-9.018979e-08;-5.73354e-08
0.06998014;-1.512072e-08;-8.805686e-08;1.527424e-07
0.07074988;-1.518736e-08;-8.510138e-08;2.390112e-07
0.07151962;-1.525481e-08;-9.016039e-08;-6.043138e-07
0.07228936;-1.532853e-08;-1.013711e-07;-1.251893e-06
0.0730591;-1.540767e-08;-1.042543e-07;-3.764981e-07
0.07382884;-1.548922e-08;-1.076448e-07;-4.303158e-07
0.07457659;-1.557101e-08;-1.111129e-07;-4.496495e-07
0.07532434;-1.565661e-08;-1.178224e-07;-8.011344e-07
0.07607208;-1.574668e-08;-1.23093e-07;-6.458862e-07
0.07681983;-1.584367e-08;-1.363161e-07;-1.507624e-06
0.07756758;-1.594461e-08;-1.336775e-07;2.092609e-07
0.0782912;-1.604368e-08;-1.401314e-07;-7.990458e-07
0.07901483;-1.614866e-08;-1.500176e-07;-1.183748e-06
0.07973846;-1.625943e-08;-1.561308e-07;-7.622907e-07
0.08046208;-1.637421e-08;-1.611049e-07;-6.354927e-07
0.08118571;-1.648955e-08;-1.576649e-07;3.053745e-07
0.08190934;-1.660149e-08;-1.51736e-07;5.834498e-07
0.08260513;-1.670799e-08;-1.543854e-07;-3.886731e-07
0.08330093;-1.681749e-08;-1.603543e-07;-7.755351e-07
0.08399672;-1.692564e-08;-1.505084e-07;1.064256e-06
0.08469252;-1.702864e-08;-1.455477e-07;4.954909e-07
0.08538831;-1.713155e-08;-1.502588e-07;-6.304059e-07
0.08605248;-1.722624e-08;-1.348755e-07;1.792739e-06
0.08671665;-1.732127e-08;-1.513005e-07;-2.085253e-06
0.08738081;-1.74218e-08;-1.514156e-07;-9.766727e-08
0.08804498;-1.752259e-08;-1.52081e-07;-1.652213e-07
0.08870915;-1.762392e-08;-1.53057e-07;-2.035759e-07
0.08937332;-1.772602e-08;-1.544087e-07;-2.498745e-07
0.09003748;-1.782816e-08;-1.531557e-07;6.718022e-08
0.09070165;-1.79303e-08;-1.544233e-07;-2.405528e-07
0.09132154;-1.802616e-08;-1.54841e-07;-1.410679e-07
0.09194143;-1.812273e-08;-1.567246e-07;-3.329925e-07
0.09256132;-1.822278e-08;-1.660783e-07;-1.309268e-06
0.09318121;-1.833304e-08;-1.896668e-07;-3.169359e-06
0.0938011;-1.845398e-08;-2.0052e-07;-1.506954e-06
0.09442099;-1.858096e-08;-2.091703e-07;-1.220032e-06
0.09504088;-1.871846e-08;-2.344324e-07;-3.390721e-06
0.09566077;-1.886859e-08;-2.499446e-07;-2.118449e-06
0.09628066;-1.902263e-08;-2.470606e-07;2.834299e-07
0.09690055;-1.918026e-08;-2.614997e-07;-1.979995e-06
0.09741713;-1.931671e-08;-2.667884e-07;-9.23943e-07
0.0979337;-1.946492e-08;-3.07025e-07;-6.40263e-06
0.09845028;-1.96202e-08;-2.941688e-07;1.917732e-06
0.09896685;-1.977279e-08;-2.965803e-07;-4.758112e-07
0.09948343;-1.992885e-08;-3.076534e-07;-1.834227e-06
0.1;-2.008659e-08;-3.030389e-07;6.237208e-07
0.1005747;-2.026593e-08;-3.210555e-07;-2.638591e-06
0.1011596;-2.044891e-08;-3.046735e-07;2.166522e-06
0.101741;-2.063317e-08;-3.291498e-07;-3.510667e-06
0.1023156;-2.082354e-08;-3.334705e-07;-7.122589e-07
0.1028868;-2.100736e-08;-3.100971e-07;3.208626e-06
0.1034515;-2.118486e-08;-3.186255e-07;-1.327696e-06
0.1040128;-2.135716e-08;-2.95301e-07;3.258876e-06
0.1045709;-2.15206e-08;-2.904106e-07;6.036966e-07
0.1051225;-2.16764e-08;-2.745022e-07;2.228703e-06
0.1056709;-2.18324e-08;-2.943857e-07;-3.042457e-06
0.106213;-2.199045e-08;-2.887056e-07;7.403565e-07
0.1067489;-2.214298e-08;-2.804937e-07;1.132114e-06
0.1072788;-2.22902e-08;-2.752271e-07;6.957645e-07
0.1078026;-2.243159e-08;-2.645705e-07;1.53756e-06
0.1083235;-2.256724e-08;-2.563011e-07;1.175467e-06
0.1088386;-2.269821e-08;-2.522529e-07;5.260235e-07
0.1093478;-2.283102e-08;-2.69304e-07;-2.821869e-06
0.1098543;-2.296461e-08;-2.582617e-07;1.65354e-06
0.1103551;-2.308651e-08;-2.285504e-07;4.691415e-06
0.1108531;-2.318589e-08;-1.705783e-07;9.313177e-06
0.1113484;-2.327799e-08;-2.013391e-07;-5.140176e-06
0.1118409;-2.336729e-08;-1.612798e-07;6.473656e-06
0.1123279;-2.343451e-08;-1.14759e-07;7.621997e-06
0.1128097;-2.348857e-08;-1.096908e-07;7.411313e-07
0.1132861;-2.35394e-08;-1.036396e-07;9.174745e-07
0.1137574;-2.359131e-08;-1.166628e-07;-2.348542e-06
0.1142261;-2.364434e-08;-1.096502e-07;1.099894e-06
0.1146923;-2.369624e-08;-1.129806e-07;-6.9009e-07
0.1151559;-2.375131e-08;-1.24619e-07;-2.144517e-06
0.115617;-2.380075e-08;-8.978018e-08;6.005165e-06
0.1160781;-2.383457e-08;-5.694249e-08;5.654424e-06
0.1165367;-2.384026e-08;3.213585e-08;1.561682e-05
0.1169928;-2.3826e-08;3.039976e-08;-4.171274e-07
0.1174464;-2.380388e-08;6.711233e-08;6.444623e-06
0.1178975;-2.377618e-08;5.568596e-08;-2.158775e-06
0.1183437;-2.375072e-08;5.84321e-08;3.902963e-07
0.1187875;-2.373035e-08;3.338091e-08;-4.67851e-06
0.1192313;-2.369617e-08;1.206477e-07;1.581374e-05
0.1196726;-2.362349e-08;2.087101e-07;1.604954e-05
0.120114;-2.3511e-08;3.010243e-07;1.683213e-05
0.1205529;-2.336978e-08;3.424299e-07;7.537482e-06
0.1209918;-2.321474e-08;3.640113e-07;3.882207e-06
0.1214332;-2.303043e-08;4.711309e-07;1.955289e-05
0.1218721;-2.280756e-08;5.443963e-07;1.342156e-05
0.1223086;-2.25534e-08;6.201878e-07;1.396901e-05
0.1227426;-2.226411e-08;7.128593e-07;1.720008e-05
0.1231767;-2.195028e-08;7.332794e-07;3.72502e-06
0.1236107;-2.160388e-08;8.628991e-07;2.409855e-05
0.1240423;-2.121003e-08;9.622597e-07;1.856379e-05
0.1244763;-2.076736e-08;1.077447e-06;2.141463e-05
0.1249104;-2.028341e-08;1.152529e-06;1.393806e-05
0.1253444;-1.975166e-08;1.297643e-06;2.70064e-05
0.1257785;-1.915889e-08;1.433754e-06;2.533315e-05
0.12621;-1.852294e-08;1.513698e-06;1.494864e-05
0.1266415;-1.784962e-08;1.606978e-06;1.745604e-05
0.1270705;-1.713233e-08;1.73703e-06;2.450476e-05
0.1274995;-1.635695e-08;1.877807e-06;2.653568e-05
0.127926;-1.553352e-08;1.983757e-06;2.008784e-05
0.1283524;-1.467379e-08;2.048037e-06;1.21828e-05
0.1287764;-1.37783e-08;2.176456e-06;2.451088e-05
0.1292003;-1.28211e-08;2.339154e-06;3.106516e-05
0.1296218;-1.180707e-08;2.47319e-06;2.575274e-05
0.1300432;-1.073727e-08;2.603826e-06;2.510759e-05
0.1304621;-9.622954e-09;2.716307e-06;2.175789e-05
0.130881;-8.445733e-09;2.904161e-06;3.633454e-05
0.1312999;-7.201372e-09;3.036863e-06;2.568469e-05
0.1317188;-5.927534e-09;3.044902e-06;1.597424e-06
0.1321377;-4.630351e-09;3.148312e-06;2.003772e-05
0.1325566;-3.294575e-09;3.229168e-06;1.568695e-05
0.1329755;-1.931064e-09;3.280725e-06;1.003193e-05
0.1333944;-5.405931e-10;3.357882e-06;1.498789e-05
0.133816;9.001114e-10;3.477295e-06;2.301862e-05
0.1342375;2.401674e-09;3.646612e-06;3.261349e-05
0.1346618;3.961248e-09;3.705092e-06;1.126374e-05
0.1350861;5.550187e-09;3.785039e-06;1.53694e-05
0.1355131;7.193405e-09;3.910331e-06;2.387605e-05
0.1359431;8.890691e-09;3.985604e-06;1.430905e-05
0.136373;1.062057e-08;4.061981e-06;1.452661e-05
0.1368058;1.241238e-08;4.217366e-06;2.921931e-05
0.1372386;1.423306e-08;4.195384e-06;-3.94818e-06
0.1376745;1.608122e-08;4.285422e-06;1.689886e-05
0.1381103;1.795227e-08;4.300436e-06;2.971891e-06
0.1385462;1.983218e-08;4.326108e-06;4.960741e-06
0.138982;2.171988e-08;4.336151e-06;2.066719e-06
0.1394179;2.361812e-08;4.374505e-06;7.335028e-06
0.1398537;2.551182e-08;4.315309e-06;-1.077769e-05
0.1402895;2.739843e-08;4.341936e-06;5.173381e-06
0.1407254;2.935493e-08;4.636025e-06;5.487113e-05
0.1411645;3.144852e-08;4.90038e-06;4.900288e-05
0.1416035;3.359005e-08;4.854452e-06;-8.200869e-06
0.1420426;3.571885e-08;4.842354e-06;-1.953258e-06
0.142485;3.786419e-08;4.855766e-06;2.741591e-06
0.1429274;4.000327e-08;4.814043e-06;-7.338554e-06
0.1433733;4.217424e-08;4.923841e-06;2.024509e-05
0.1438227;4.436322e-08;4.817546e-06;-1.883176e-05
0.1442722;4.651062e-08;4.738758e-06;-1.386867e-05
0.1447252;4.865685e-08;4.735375e-06;-2.70285e-07
0.145182;5.079777e-08;4.637808e-06;-1.694939e-05
0.1456427;5.294624e-08;4.690065e-06;9.536819e-06
0.1461073;5.511357e-08;4.639941e-06;-8.372919e-06
0.1465759;5.726294e-08;4.532951e-06;-1.811419e-05
0.1470446;5.938683e-08;4.531263e-06;8.699912e-08
0.1475174;6.150278e-08;4.419121e-06;-1.881587e-05
0.1479902;6.356383e-08;4.299014e-06;-2.017302e-05
0.1484587;6.555836e-08;4.214463e-06;-1.420928e-05
0.1489273;6.748711e-08;4.018282e-06;-3.349275e-05
0.1493959;6.933435e-08;3.866494e-06;-2.581755e-05
0.1498601;7.108237e-08;3.663861e-06;-3.492344e-05
0.1503244;7.275938e-08;3.560608e-06;-1.758792e-05
0.1507843;7.436162e-08;3.406245e-06;-2.674831e-05
0.1512443;7.590174e-08;3.290505e-06;-1.99459e-05
0.1517043;7.736569e-08;3.075063e-06;-3.749301e-05
0.1521599;7.874638e-08;2.985616e-06;-1.546185e-05
0.1526155;8.008501e-08;2.890477e-06;-1.646931e-05
0.1530711;8.137364e-08;2.766108e-06;-2.166005e-05
0.1535224;8.260607e-08;2.69631e-06;-1.207994e-05
0.1539736;8.379053e-08;2.553486e-06;-2.517959e-05
0.1544205;8.491016e-08;2.457643e-06;-1.691618e-05
0.1548673;8.599792e-08;2.410802e-06;-8.03442e-06
0.1553142;8.703765e-08;2.242715e-06;-2.999999e-05
0.155761;8.801478e-08;2.130587e-06;-1.985997e-05
0.1562034;8.890701e-08;1.903114e-06;-4.1175e-05
0.1566458;8.970861e-08;1.72087e-06;-3.289829e-05
0.1570882;9.041725e-08;1.482821e-06;-4.311334e-05
0.1575306;9.101695e-08;1.228373e-06;-4.61174e-05
0.157973;9.151038e-08;1.002348e-06;-4.091905e-05
0.1584201;9.188324e-08;6.655858e-07;-6.054164e-05
0.1588624;9.210739e-08;3.479387e-07;-5.770528e-05
0.1593048;9.221251e-08;1.27333e-07;-3.994893e-05
0.1597423;9.223002e-08;-4.728132e-08;-3.188276e-05
0.1601752;9.215623e-08;-2.936348e-07;-4.565708e-05
0.1606081;9.197475e-08;-5.448333e-07;-4.656991e-05
0.1610363;9.168645e-08;-8.017914e-07;-4.818258e-05
0.1614644;9.126897e-08;-1.148209e-06;-6.510772e-05
0.1618926;9.071201e-08;-1.453328e-06;-5.730852e-05
0.1623208;9.003541e-08;-1.70708e-06;-4.760514e-05
0.162749;8.926291e-08;-1.901257e-06;-3.634867e-05
0.1631723;8.842278e-08;-2.068085e-06;-3.154787e-05
0.1635956;8.749489e-08;-2.315859e-06;-4.703931e-05
0.1640189;8.647213e-08;-2.51639e-06;-3.801319e-05
0.1644422;8.536987e-08;-2.691395e-06;-3.314034e-05
0.1648655;8.420486e-08;-2.812922e-06;-2.292063e-05
0.1652888;8.299385e-08;-2.9087e-06;-1.800399e-05
0.1657121;8.173088e-08;-3.058457e-06;-2.833685e-05
0.1661354;8.040528e-08;-3.204551e-06;-2.764601e-05
0.1665587;7.902626e-08;-3.310882e-06;-2.004978e-05
0.166982;7.760877e-08;-3.386312e-06;-1.414817e-05
0.1674053;7.61768e-08;-3.379317e-06;1.609432e-06
0.1678286;7.471453e-08;-3.529438e-06;-2.844966e-05
0.168252;7.319802e-08;-3.635613e-06;-2.005447e-05
0.1686753;7.163659e-08;-3.741636e-06;-2.003502e-05
0.1690986;7.005057e-08;-3.7518e-06;-1.709142e-06
0.1695219;6.845776e-08;-3.773722e-06;-3.965685e-06
0.1699394;6.688977e-08;-3.737467e-06;7.250849e-06
0.1703512;6.53452e-08;-3.764264e-06;-5.055745e-06
0.1707573;6.38128e-08;-3.781715e-06;-3.273417e-06
0.1711579;6.23215e-08;-3.663882e-06;2.401573e-05
0.171553;6.088314e-08;-3.617146e-06;9.772223e-06
0.1719481;5.94725e-08;-3.523568e-06;1.93664e-05
0.1723377;5.81255e-08;-3.39103e-06;2.772904e-05
0.1727219;5.682955e-08;-3.355231e-06;7.726742e-06
0.1731061;5.55458e-08;-3.32748e-06;6.025406e-06
0.1734849;5.427694e-08;-3.37214e-06;-9.374665e-06
0.1738637;5.300772e-08;-3.329317e-06;9.318648e-06
0.1742371;5.18402e-08;-2.924532e-06;8.794043e-05
0.1746051;5.078891e-08;-2.788337e-06;3.01277e-05
0.1749731;4.977861e-08;-2.701796e-06;1.920271e-05
0.1753358;4.882124e-08;-2.577219e-06;2.797086e-05
0.1756986;4.791162e-08;-2.438481e-06;3.113114e-05
0.1760559;4.706993e-08;-2.271983e-06;3.788182e-05
0.1764133;4.628156e-08;-2.139996e-06;3.006344e-05
0.1767653;4.556147e-08;-1.950972e-06;4.363441e-05
0.1771174;4.489433e-08;-1.839142e-06;2.588143e-05
0.1774694;4.427634e-08;-1.671759e-06;3.865828e-05
0.177816;4.371834e-08;-1.547871e-06;2.91012e-05
0.1781627;4.320072e-08;-1.438782e-06;2.564465e-05
0.1785093;4.277027e-08;-1.044879e-06;9.217542e-05
0.1788559;4.250051e-08;-5.116645e-07;0.0001247254
0.1792025;4.238312e-08;-1.656887e-07;8.100003e-05
0.1795435;4.239019e-08;2.071389e-07;8.873202e-05
0.1798844;4.253585e-08;6.472827e-07;0.000104728
0.1802254;4.284591e-08;1.171565e-06;0.0001247214
0.1805663;4.330041e-08;1.494548e-06;7.693033e-05
0.1809073;4.388059e-08;1.908823e-06;9.862112e-05
0.1812422;4.458739e-08;2.311344e-06;9.754962e-05
0.1815772;4.54349e-08;2.74897e-06;0.0001060488
0.1819121;4.643494e-08;3.2221e-06;0.0001146458
0.1822471;4.760582e-08;3.769028e-06;0.0001325013
0.1825759;4.894951e-08;4.405273e-06;0.0001570123
0.1828985;5.047952e-08;5.078132e-06;0.0001691783
0.1832212;5.219936e-08;5.581939e-06;0.0001267816
0.1835378;5.403507e-08;6.015076e-06;0.0001111587
0.1838544;5.603653e-08;6.629086e-06;0.0001574378
0.1841648;5.819088e-08;7.247847e-06;0.0001617801
0.1844753;6.054615e-08;7.923273e-06;0.0001765825
0.1847797;6.302471e-08;8.361281e-06;0.0001169819
0.1850842;6.564687e-08;8.866775e-06;0.0001349552
0.1853886;6.840224e-08;9.236472e-06;9.885919e-05
0.1856868;7.120943e-08;9.591535e-06;9.695603e-05
0.1859849;7.41517e-08;1.01424e-05;0.0001501441
0.1862831;7.722536e-08;1.047284e-05;9.031888e-05
0.1865813;8.043542e-08;1.105718e-05;0.0001592842
0.186873;8.372345e-08;1.148596e-05;0.0001196578
0.1871647;8.716671e-08;1.212139e-05;0.0001770446
0.1874565;9.077193e-08;1.259638e-05;0.0001325449
0.1877482;9.453057e-08;1.317323e-05;0.0001608454
0.1880399;9.84436e-08;1.365488e-05;0.0001344531
0.1883246;1.023758e-07;1.396217e-05;8.816746e-05
0.1886094;1.064362e-07;1.455572e-05;0.0001695853
0.1888942;1.106145e-07;1.478943e-05;6.730477e-05
0.1891789;1.148849e-07;1.520303e-05;0.0001184776
0.1894637;1.192792e-07;1.565955e-05;0.0001307126
0.1897485;1.237765e-07;1.592667e-05;7.689095e-05
0.1900255;1.282132e-07;1.609933e-05;5.142406e-05
0.1903026;1.327525e-07;1.666695e-05;0.0001668703
0.1905797;1.374027e-07;1.690015e-05;6.917436e-05
0.1908567;1.421611e-07;1.744858e-05;0.000161323
0.1911338;1.470465e-07;1.781626e-05;0.0001085377
0.1914109;1.520114e-07;1.802247e-05;6.138219e-05
0.1916879;1.570494e-07;1.834397e-05;9.510028e-05
0.191965;1.621777e-07;1.867411e-05;9.765819e-05
0.1922421;1.673913e-07;1.895943e-05;8.459285e-05
0.1925192;1.726817e-07;1.922897e-05;8.000987e-05
0.1927962;1.780507e-07;1.952673e-05;8.829053e-05
0.1930733;1.83486e-07;1.9708e-05;5.427985e-05
0.1933504;1.889763e-07;1.992333e-05;6.426173e-05
0.1936274;1.945182e-07;2.008004e-05;4.716272e-05
0.1939045;2.001198e-07;2.035499e-05;8.174467e-05
0.1941816;2.058141e-07;2.074884e-05;0.0001165263
0.1944586;2.116129e-07;2.110928e-05;0.0001067948
0.1947357;2.174996e-07;2.138368e-05;8.16904e-05
0.1950128;2.234545e-07;2.160143e-05;6.516812e-05
0.1952898;2.294652e-07;2.178591e-05;5.547795e-05
0.1955669;2.355134e-07;2.187278e-05;2.698794e-05
0.195844;2.415964e-07;2.203684e-05;4.957327e-05
0.196121;2.4772e-07;2.216609e-05;3.943209e-05
0.1963981;2.53878e-07;2.228455e-05;3.631113e-05
0.1966752;2.600776e-07;2.246725e-05;5.511589e-05
0.1969522;2.66331e-07;2.26723e-05;6.168033e-05
0.1972293;2.726464e-07;2.291453e-05;7.257784e-05
0.1975064;2.790221e-07;2.3108e-05;5.836588e-05
0.1977835;2.854501e-07;2.329214e-05;5.567166e-05
0.1980605;2.919233e-07;2.343409e-05;4.337797e-05
0.1983376;2.9843e-07;2.353452e-05;3.127519e-05
0.1986147;3.04955e-07;2.356517e-05;1.092058e-05
0.1988917;3.114782e-07;2.352258e-05;-1.04544e-05
0.1991688;3.17982e-07;2.342419e-05;-2.673234e-05
0.1994459;3.24452e-07;2.327885e-05;-4.042485e-05
0.1997229;3.308859e-07;2.31638e-05;-3.15473e-05
0.2;3.373055e-07;2.317579e-05;5.605217e-06
0.2003086;3.445521e-07;2.378199e-05;0.0001611621
0.2006271;3.518712e-07;2.217761e-05;-0.0004056758
0.2009477;3.589999e-07;2.229944e-05;3.294666e-05
0.2012714;3.662076e-07;2.223325e-05;-1.434436e-05
0.2015972;3.733499e-07;2.160687e-05;-0.0001534096
0.2019252;3.80395e-07;2.134961e-05;-6.124201e-05
0.2022566;3.873995e-07;2.093107e-05;-9.999388e-05
0.2025902;3.942714e-07;2.026787e-05;-0.0001586595
0.2029272;4.010407e-07;1.989882e-05;-8.633123e-05
0.2032667;4.077129e-07;1.941728e-05;-0.0001125278
0.2036097;4.142879e-07;1.891777e-05;-0.0001155417
0.2039564;4.20771e-07;1.84779e-05;-0.000100336
0.2043069;4.271367e-07;1.784311e-05;-0.0001442323
0.20466;4.333188e-07;1.717199e-05;-0.0001514734
0.2050171;4.393689e-07;1.671458e-05;-0.0001012929
0.2053783;4.452928e-07;1.609131e-05;-0.0001372925
0.2057436;4.510701e-07;1.553572e-05;-0.0001206815
0.2061132;4.567139e-07;1.500177e-05;-0.000114496
0.2064858;4.621961e-07;1.442763e-05;-0.0001222959
0.2068629;4.675037e-07;1.372375e-05;-0.0001486535
0.2072446;4.725833e-07;1.289127e-05;-0.0001740907
0.2076311;4.773918e-07;1.19925e-05;-0.000185794
0.2080175;4.818083e-07;1.086224e-05;-0.000234295
0.2084057;4.857786e-07;9.597627e-06;-0.0002613367
0.2087971;4.893146e-07;8.469369e-06;-0.0002309087
0.2091902;4.924535e-07;7.499807e-06;-0.0001972327
0.209585;4.952181e-07;6.504791e-06;-0.0002015986
0.2099816;4.97588e-07;5.447278e-06;-0.0002134805
0.2103817;4.99579e-07;4.506047e-06;-0.0001880605
0.2107835;5.011795e-07;3.459149e-06;-0.0002085144
0.2111891;5.023845e-07;2.483726e-06;-0.0001923622
0.2115965;5.031534e-07;1.291047e-06;-0.0002346724
0.2120076;5.034412e-07;1.088185e-07;-0.0002304562
0.2124208;5.032282e-07;-1.139898e-06;-0.0002424287
0.2128378;5.024661e-07;-2.515061e-06;-0.0002647023
0.2132568;5.011236e-07;-3.892213e-06;-0.0002638473
0.21368;4.991584e-07;-5.39604e-06;-0.0002855576
0.2141052;4.965449e-07;-6.896246e-06;-0.0002835047
0.2145325;4.932642e-07;-8.458043e-06;-0.0002938106
0.2149642;4.892995e-07;-9.911673e-06;-0.0002706162
0.2153981;4.846711e-07;-1.142412e-05;-0.0002802643
0.2158341;4.793363e-07;-1.304222e-05;-0.0002984936
0.2162748;4.732431e-07;-1.461241e-05;-0.0002866421
0.2167178;4.66454e-07;-1.603853e-05;-0.0002588589
0.2171632;4.589092e-07;-1.784327e-05;-0.0003263762
0.2176109;4.505033e-07;-1.970234e-05;-0.0003345165
