Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.0051925 0.103583598 0.0552666301 0.0377474037 0.0286670826 0.0231094451 0.0117369856 
0.005195 0.102533022 0.0547268003 0.0373844805 0.02839389 0.0228905908 0.0116271715 
0.0051975 0.101481824 0.0541862898 0.0370214067 0.0281204863 0.0226716784 0.0115173915 
0.0052 0.100430002 0.0536456868 0.0366580577 0.0278467786 0.0224528425 0.0114073932 
0.0052025 0.0993766627 0.0531047839 0.0362944874 0.0275730545 0.0222337268 0.0112972542 
0.005205 0.098322403 0.0525630657 0.0359303684 0.027299333 0.0220143505 0.0111871229 
0.0052075 0.0972680526 0.0520209941 0.0355657832 0.027025549 0.0217947229 0.0110768068 
0.00521 0.0962123575 0.0514785867 0.035201052 0.0267516852 0.0215749259 0.0109664523 
0.0052125 0.0951568446 0.0509358942 0.0348360492 0.026477427 0.0213549996 0.0108561308 
0.005215 0.0941010198 0.0503929057 0.0344707145 0.026202767 0.0211350183 0.0107456692 
0.0052175 0.0930450406 0.0498493428 0.0341054522 0.0259279863 0.0209146809 0.0106351492 
0.00522 0.0919883157 0.0493051587 0.0337401325 0.0256529745 0.0206941089 0.0105246035 
0.0052225 0.0909303976 0.0487601976 0.0333748379 0.0253778631 0.0204734333 0.0104140698 
0.005225 0.0898718988 0.0482149372 0.0330092045 0.0251024447 0.0202524847 0.0103033846 
0.0052275 0.0888123654 0.0476693704 0.0326428958 0.0248266608 0.0200315405 0.0101926157 
0.00523 0.0877524117 0.0471234786 0.0322763156 0.0245506952 0.0198105547 0.0100817711 
0.0052325 0.0866910224 0.0465769205 0.0319095491 0.0242744659 0.0195892981 0.00997083199 
0.005235 0.0856281832 0.0460293757 0.0315424295 0.0239981052 0.0193679909 0.00985981066 
0.0052375 0.0845642079 0.0454815826 0.0311751106 0.0237217774 0.0191466048 0.00974874325 
0.00524 0.0834990477 0.0449333475 0.0308075087 0.0234451464 0.0189251523 0.00963757232 
0.0052425 0.0824328837 0.0443848041 0.0304393286 0.0231684069 0.0187034365 0.00952640013 
0.005245 0.0813653757 0.0438359223 0.0300709266 0.0228915223 0.0184815399 0.00941519879 
0.0052475 0.0802977887 0.0432872409 0.0297022762 0.0226146122 0.0182595115 0.0093039197 
0.00525 0.0792299439 0.0427385541 0.0293334579 0.0223374091 0.0180373438 0.0091925444 
0.0052525 0.0781612098 0.0421894389 0.0289645889 0.0220599203 0.0178149771 0.0090810101 
0.005255 0.0770922579 0.0416395779 0.0285952656 0.0217823048 0.0175925211 0.00896929591 
0.0052575 0.0760218683 0.041089028 0.0282260089 0.0215045289 0.0173698455 0.00885744068 
0.00526 0.0749500442 0.040538305 0.0278565149 0.021226465 0.0171472249 0.00874544273 
0.0052625 0.073876411 0.0399871394 0.0274867807 0.0209483584 0.0169244377 0.00863330324 
0.005265 0.0728015014 0.0394353958 0.0271167031 0.0206698817 0.0167015919 0.00852097653 
0.0052675 0.0717260255 0.038883358 0.0267463422 0.0203913675 0.0164785167 0.00840845713 
0.00527 0.0706487043 0.0383307014 0.0263756949 0.0201128111 0.0162550773 0.008295785 
0.0052725 0.0695722284 0.0377775619 0.0260048961 0.0198341576 0.0160312782 0.00818304928 
0.005275 0.0684951741 0.0372238591 0.0256337585 0.0195552943 0.0158071526 0.00807021215 
0.0052775 0.0674163916 0.0366698988 0.0252625643 0.0192760034 0.0155828288 0.00795718691 
0.00528 0.0663372405 0.0361159056 0.0248907815 0.0189962528 0.0153581171 0.0078439798 
0.0052825 0.0652574639 0.0355611882 0.0245190605 0.0187160946 0.0151331312 0.00773060725 
0.005285 0.064176376 0.0350061694 0.0241472008 0.0184355987 0.0149077544 0.007617061 
0.0052875 0.0630947085 0.034451373 0.0237752732 0.0181547324 0.0146821136 0.00750342173 
0.00529 0.0620112198 0.0338961546 0.0234029327 0.0178734406 0.0144562955 0.00738964164 
0.0052925 0.0609255558 0.0333403838 0.02302995 0.0175917715 0.0142302429 0.00727569166 
0.005295 0.059838638 0.0327837774 0.0226564605 0.0173096869 0.0140037954 0.00716157051 
0.0052975 0.0587519916 0.0322270489 0.0222823349 0.017027296 0.0137769644 0.00704730641 
0.0053 0.0576647352 0.0316697635 0.0219077827 0.0167446631 0.013549776 0.00693286849 
0.0053025 0.0565756925 0.031112335 0.0215326591 0.0164615973 0.0133222875 0.00681821261 
0.005305 0.0554860942 0.0305544156 0.0211570187 0.0161780131 0.0130945729 0.00670334079 
0.0053075 0.0543957773 0.029996168 0.0207808841 0.0158940086 0.0128665236 0.00658833853 
0.00531 0.0533049146 0.0294371482 0.0204042011 0.0156095014 0.0126381349 0.00647326368 
0.0053125 0.0522124035 0.0288780987 0.020027142 0.015324716 0.0124094069 0.00635800693 
0.005315 0.051117928 0.028319011 0.0196495837 0.0150395549 0.0121802649 0.00624263519 
0.0053175 0.0500222047 0.0277594873 0.0192713995 0.0147539584 0.0119508643 0.00612709903 
0.00532 0.0489250085 0.0271989897 0.0188925479 0.0144678823 0.0117209908 0.00601133789 
0.0053225 0.0478271824 0.026637542 0.0185129971 0.014181319 0.0114906384 0.00589539663 
0.005325 0.0467285808 0.0260754819 0.018132822 0.0138943151 0.0112599544 0.0057792431 
0.0053275 0.0456279198 0.0255120478 0.0177522296 0.0136068678 0.0110291537 0.00566295707 
0.00533 0.0445258423 0.0249478377 0.0173709918 0.0133187353 0.0107979508 0.00554647435 
0.0053325 0.0434225543 0.0243827636 0.0169891078 0.0130300781 0.0105664994 0.00542974381 
0.005335 0.0423177658 0.0238167416 0.0166065465 0.0127411041 0.0103346466 0.00531277692 
0.0053375 0.0412125702 0.0232498979 0.0162232251 0.0124518304 0.0101023258 0.00519555814 
0.00534 0.0401067507 0.0226820667 0.0158392866 0.0121620937 0.00986958213 0.00507805375 
0.0053425 0.0389992751 0.0221136938 0.0154546137 0.0118719361 0.00963630547 0.00496028265 
0.005345 0.0378903448 0.0215440118 0.0150690399 0.0115812311 0.00940278479 0.0048422711 
0.0053475 0.0367805868 0.0209729679 0.0146826522 0.0112898915 0.00916876807 0.00472397776 
0.00535 0.0356690295 0.020401286 0.014295833 0.0109979474 0.0089343123 0.00460549022 
0.0053525 0.0345559484 0.0198280361 0.0139085985 0.0107054685 0.0086993787 0.00448676652 
0.005355 0.0334416393 0.0192538686 0.0135208215 0.0104127039 0.0084639265 0.00436780409 
0.0053575 0.0323258581 0.0186790364 0.0131324538 0.010119273 0.00822790456 0.00424867336 
0.00536 0.0312082783 0.0181033792 0.0127434889 0.00982542128 0.00799137996 0.00412933798 
0.0053625 0.0300898839 0.0175265214 0.0123538554 0.00953106779 0.00775453514 0.00400987349 
0.005365 0.028970926 0.0169490692 0.0119635707 0.00923619194 0.00751730489 0.00389027011 
0.0053675 0.0278512449 0.0163707565 0.0115728107 0.00894062043 0.00727972461 0.00377059942 
0.00537 0.026731146 0.0157920875 0.0111820052 0.00864481123 0.00704189756 0.00365082476 
0.0053725 0.025611273 0.0152125734 0.0107906733 0.00834863464 0.00680374927 0.00353087135 
0.005375 0.0244908343 0.0146325595 0.010398965 0.00805211262 0.00656545293 0.00341093065 
