# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous) moment(pressure viscous porous)
7e-05           	((-1.909938874e-11 1.938133209e-09 3.906052370e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.410571742e-14 1.451616605e-14 1.914440828e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.25e-05        	((-1.978150976e-11 2.066599336e-09 4.161847755e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.361999485e-14 1.740274591e-14 1.902644708e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.5e-05         	((-2.160049917e-11 2.193019100e-09 4.419916877e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.600697435e-14 1.659783422e-14 2.139260991e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.75e-05        	((-2.250999387e-11 2.325350579e-09 4.684125088e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.919886555e-14 1.826316876e-14 2.231548279e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8e-05           	((-2.353317541e-11 2.461547410e-09 4.956746125e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.785272013e-14 1.937339178e-14 2.348815586e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.25e-05        	((-2.489741746e-11 2.596834747e-09 5.230731404e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.653433029e-14 2.303712776e-14 2.149669331e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.5e-05         	((-2.580691216e-11 2.734850568e-09 5.511765266e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.226585665e-14 2.109423747e-14 2.355754480e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.75e-05        	((-2.637534635e-11 2.879232852e-09 5.797801350e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.194666753e-14 2.420286194e-14 2.528532939e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9e-05           	((-2.842170943e-11 3.023387762e-09 6.089294402e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.583244812e-14 2.770006446e-14 2.380040609e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.25e-05        	((-3.012701200e-11 3.173227014e-09 6.388518159e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.437528040e-14 2.522981823e-14 2.825517598e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.5e-05         	((-3.205968824e-11 3.321247277e-09 6.688878784e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.234912338e-14 2.492450690e-14 2.491062912e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.75e-05        	((-3.274180926e-11 3.474269761e-09 6.998789104e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.411160243e-14 2.700617507e-14 2.758904216e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001          	((-3.399236448e-11 3.617742550e-09 7.289827408e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.687328221e-14 2.781108677e-14 3.176625629e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001025       	((-3.581135388e-11 3.769400791e-09 7.590642781e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.427813589e-14 2.983724379e-14 2.865069293e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000105        	((-3.740296961e-11 3.920831659e-09 7.896233001e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.903821710e-14 3.047562203e-14 3.214095656e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001075       	((-3.967670636e-11 4.074763638e-09 8.205688573e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.944067295e-14 3.658184866e-14 3.014255512e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00011         	((-4.115463526e-11 4.230287232e-09 8.519691619e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.191091918e-14 3.458344722e-14 3.711614349e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001125       	((-4.251887731e-11 4.390358299e-09 8.840288501e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.352074257e-14 3.205768984e-14 3.434058593e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000115        	((-4.365574569e-11 4.550201993e-09 9.165205483e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.403422071e-14 3.835820550e-14 3.769901058e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001175       	((-4.592948244e-11 4.712546797e-09 9.491259334e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.390932062e-14 3.830269435e-14 3.740757704e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00012         	((-4.797584552e-11 4.878302207e-09 9.824589142e-09) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.678202270e-14 3.694267114e-14 3.672756543e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001225       	((-5.013589544e-11 5.044284990e-09 1.015746420e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.914124663e-14 4.046762925e-14 3.853167785e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000125        	((-5.138645065e-11 5.212314136e-09 1.049465936e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.026534744e-14 4.132805209e-14 3.724798248e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001275       	((-5.354650057e-11 5.379433787e-09 1.083435563e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.172251516e-14 4.010680676e-14 4.119621311e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00013         	((-5.479705578e-11 5.551555660e-09 1.117655302e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.109801471e-14 4.188316360e-14 4.217459715e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001325       	((-5.741185305e-11 5.722995411e-09 1.152147888e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.284661597e-14 4.460321001e-14 4.082845173e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000135        	((-5.888978194e-11 5.893070920e-09 1.186913323e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.372091660e-14 4.379829832e-14 3.924638392e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001375       	((-6.093614502e-11 6.072923497e-09 1.223065738e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.430378369e-14 4.893307981e-14 4.451994329e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00014         	((-6.332356861e-11 6.235723049e-09 1.255853022e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.791200852e-14 5.151434834e-14 4.415912080e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001425       	((-6.582467904e-11 6.399432095e-09 1.289026841e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.921652058e-14 5.490052857e-14 5.259681579e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000145        	((-6.889422366e-11 6.567006494e-09 1.322405296e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.324107904e-14 5.842548667e-14 5.191680419e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001475       	((-7.116796041e-11 6.732079783e-09 1.356011126e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.961098364e-14 5.784261958e-14 5.995204333e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00015         	((-7.457856555e-11 6.900791050e-09 1.390071702e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.635558852e-14 6.536438057e-14 5.993122665e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001525       	((-7.730704965e-11 7.078369890e-09 1.425860319e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.645273303e-14 6.511458039e-14 6.648848139e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000155        	((-8.060396794e-11 7.253220247e-09 1.461285137e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.949196856e-14 7.124856261e-14 6.800809915e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001575       	((-8.310507837e-11 7.429434845e-09 1.496823643e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.583411759e-14 7.566169913e-14 7.107509026e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00016         	((-8.537881513e-11 7.606104191e-09 1.532248461e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.984479827e-14 7.649436640e-14 7.450984274e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001625       	((-8.822098607e-11 7.777543942e-09 1.567173058e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.267586698e-14 8.168465904e-14 7.268491364e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000165        	((-9.072209650e-11 7.951712178e-09 1.602074917e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.676981438e-14 8.343326030e-14 8.165690346e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
