Time;Y;Vy;Fy
0.1476243;-1.668097e-07;-5.773585e-06;9.850301e-06
0.1480962;-1.695333e-07;-5.770812e-06;-4.386793e-07
0.148568;-1.72254e-07;-5.760909e-06;7.723854e-07
0.1490399;-1.749469e-07;-5.653477e-06;1.749612e-05
0.1495074;-1.775713e-07;-5.57319e-06;1.295597e-05
0.1499749;-1.801746e-07;-5.563511e-06;7.17467e-07
0.1504381;-1.827365e-07;-5.498017e-06;1.047827e-05
0.1509013;-1.852826e-07;-5.495724e-06;-5.798423e-07
0.1513645;-1.878143e-07;-5.435711e-06;9.498403e-06
0.1518233;-1.902838e-07;-5.328479e-06;1.792116e-05
0.1522822;-1.927234e-07;-5.305887e-06;2.975656e-06
0.152741;-1.951595e-07;-5.312937e-06;-2.265815e-06
0.1531998;-1.975848e-07;-5.258615e-06;8.553197e-06
0.1536542;-1.999805e-07;-5.286649e-06;-6.038521e-06
0.1541085;-2.023765e-07;-5.259506e-06;3.782341e-06
0.1545585;-2.047305e-07;-5.204859e-06;8.769714e-06
0.1550084;-2.070966e-07;-5.31323e-06;-2.057741e-05
0.1554538;-2.094463e-07;-5.235892e-06;1.296956e-05
0.1558993;-2.117863e-07;-5.27003e-06;-7.301963e-06
0.1563448;-2.141133e-07;-5.177821e-06;1.565211e-05
0.1567902;-2.164053e-07;-5.112629e-06;1.073291e-05
0.1572357;-2.186723e-07;-5.0655e-06;7.440789e-06
0.1576811;-2.208922e-07;-4.901314e-06;2.870864e-05
0.1581266;-2.230596e-07;-4.829357e-06;1.19383e-05
0.1585721;-2.251746e-07;-4.666412e-06;2.846881e-05
0.1590175;-2.272402e-07;-4.607556e-06;9.543488e-06
0.1594582;-2.29253e-07;-4.527615e-06;1.352578e-05
0.1598989;-2.312259e-07;-4.426564e-06;1.739745e-05
0.1603348;-2.331318e-07;-4.318187e-06;1.895579e-05
0.1607659;-2.349675e-07;-4.197243e-06;2.153112e-05
0.161197;-2.367435e-07;-4.041732e-06;2.801762e-05
0.1616282;-2.384766e-07;-3.997438e-06;7.126503e-06
0.1620545;-2.401451e-07;-3.829749e-06;3.06473e-05
0.1624809;-2.417555e-07;-3.724507e-06;1.878461e-05
0.1629072;-2.433141e-07;-3.586827e-06;2.49401e-05
0.1633336;-2.448217e-07;-3.485074e-06;1.811332e-05
0.16376;-2.462814e-07;-3.362347e-06;2.209239e-05
0.1641863;-2.476914e-07;-3.251883e-06;1.975977e-05
0.1646076;-2.490247e-07;-3.076837e-06;3.241678e-05
0.165029;-2.503047e-07;-2.999146e-06;1.370618e-05
0.1654503;-2.515405e-07;-2.866765e-06;2.421208e-05
0.1658717;-2.5272e-07;-2.732053e-06;2.465762e-05
0.166293;-2.538523e-07;-2.642787e-06;1.592218e-05
0.1667143;-2.549569e-07;-2.600507e-06;6.889913e-06
